Namespace(dataset='MAWI1_2020', feat='iat_size', gs='True', header='False', model='KJL-GMM(full)', time='2021-04-09 09:00:15')
***MAWI1_2020, KJL-GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_True/KJL-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.03965185070410371 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.03456370183266699, model_test_time: 0.005088148871436715
Total test time: 0.020382783841341734 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01554983202368021, model_test_time: 0.004832951817661524
Total test time: 0.020360212307423353 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015492557315155864, model_test_time: 0.004867654992267489
Total test time: 0.02079881401732564 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015594870084896684, model_test_time: 0.005203943932428956
Total test time: 0.02028061985038221 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015453057130798697, model_test_time: 0.004827562719583511
Total test time: 0.020406784024089575 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015547462040558457, model_test_time: 0.0048593219835311174
Total test time: 0.020328934071585536 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01547824195586145, model_test_time: 0.004850692115724087
Total test time: 0.027270080288872123 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02023289818316698, model_test_time: 0.007037182105705142
Total test time: 0.02820187620818615 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021199600072577596, model_test_time: 0.007002276135608554
Total test time: 0.028242521919310093 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02121411799453199, model_test_time: 0.007028403924778104
Total test time: 0.028141191229224205 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02110619517043233, model_test_time: 0.007034996058791876
Total test time: 0.028523760149255395 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021305914036929607, model_test_time: 0.0072178461123257875
Total test time: 0.028329150285571814 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02124047023244202, model_test_time: 0.007088680053129792
Total test time: 0.02351919887587428 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018647377844899893, model_test_time: 0.004871821030974388
Total test time: 0.020302156917750835 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015471353195607662, model_test_time: 0.004830803722143173
Total test time: 0.020414412720128894 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015543146757408977, model_test_time: 0.004871265962719917
Total test time: 0.026405971031636 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.019307455979287624, model_test_time: 0.007098515052348375
Total test time: 0.028445445001125336 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021332226926460862, model_test_time: 0.0071132180746644735
Total test time: 0.022968340665102005 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018122333800420165, model_test_time: 0.00484600686468184
Total test time: 0.020368970232084394 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015481056179851294, model_test_time: 0.0048879140522331
***1_th repeat
Total test time: 0.027441893238574266 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016456351149827242, model_test_time: 0.010985542088747025
Total test time: 0.0331684541888535 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020783201325684786, model_test_time: 0.012385252863168716
Total test time: 0.03331307996995747 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020869699772447348, model_test_time: 0.012443380197510123
Total test time: 0.03326778509654105 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02089149598032236, model_test_time: 0.012376289116218686
Total test time: 0.04599354905076325 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.03355713188648224, model_test_time: 0.01243641716428101
Total test time: 0.033483261009678245 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02105662110261619, model_test_time: 0.012426639907062054
Total test time: 0.02378454594872892 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015392002882435918, model_test_time: 0.008392543066293001
Total test time: 0.023821933194994926 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015342411119490862, model_test_time: 0.008479522075504065
Total test time: 0.02694453182630241 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015289411880075932, model_test_time: 0.011655119946226478
Total test time: 0.03329124883748591 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02089381101541221, model_test_time: 0.012397437822073698
Total test time: 0.03336030221544206 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02088271826505661, model_test_time: 0.012477583950385451
Total test time: 0.033376208040863276 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020961845060810447, model_test_time: 0.012414362980052829
Total test time: 0.02684138505719602 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018374640960246325, model_test_time: 0.008466744096949697
Total test time: 0.023777007358148694 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015360281337052584, model_test_time: 0.00841672602109611
Total test time: 0.023791137849912047 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01530681992881, model_test_time: 0.008484317921102047
Total test time: 0.03334598685614765 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02088160696439445, model_test_time: 0.012464379891753197
Total test time: 0.04829507297836244 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.039820163045078516, model_test_time: 0.008474909933283925
Total test time: 0.023805710952728987 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01532015297561884, model_test_time: 0.008485557977110147
Total test time: 0.023798450827598572 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015319781843572855, model_test_time: 0.008478668984025717
Total test time: 0.032513541635125875 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02012654789723456, model_test_time: 0.012386993737891316
***2_th repeat
Total test time: 0.032229585107415915 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020360970171168447, model_test_time: 0.011868614936247468
Total test time: 0.03246311726979911 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020577669143676758, model_test_time: 0.011885448126122355
Total test time: 0.03229247173294425 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0204417638015002, model_test_time: 0.011850707931444049
Total test time: 0.023190648993477225 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015073878923431039, model_test_time: 0.008116770070046186
Total test time: 0.02313472516834736 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015081176068633795, model_test_time: 0.008053549099713564
Total test time: 0.02732817316427827 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015488149132579565, model_test_time: 0.011840024031698704
Total test time: 0.0323516761418432 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020522245205938816, model_test_time: 0.011829430935904384
Total test time: 0.03248411603271961 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02058792719617486, model_test_time: 0.011896188836544752
Total test time: 0.03237148909829557 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02052483707666397, model_test_time: 0.011846652021631598
Total test time: 0.03233402594923973 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020458244951441884, model_test_time: 0.011875780997797847
Total test time: 0.04868921311572194 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.03683917201124132, model_test_time: 0.011850041104480624
Total test time: 0.023114189272746444 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015012140152975917, model_test_time: 0.008102049119770527
Total test time: 0.023209223756566644 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015087527921423316, model_test_time: 0.008121695835143328
Total test time: 0.027613222366198897 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015136490343138576, model_test_time: 0.012476732023060322
Total test time: 0.032382933190092444 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020519354846328497, model_test_time: 0.011863578343763947
Total test time: 0.032419303664937615 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020572483772411942, model_test_time: 0.011846819892525673
