Namespace(dataset='MAWI1_2020', feat='iat_size', gs='False', header='False', model='KJL-GMM(diag)', time='2021-04-09 09:07:25')
***MAWI1_2020, KJL-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_False/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.039861625991761684 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.03759423107840121, model_test_time: 0.0022673949133604765
Total test time: 0.017820877488702536 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015603684354573488, model_test_time: 0.0022171931341290474
Total test time: 0.020770533941686153 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01764539792202413, model_test_time: 0.0031251360196620226
Total test time: 0.04405753640457988 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.04090710333548486, model_test_time: 0.0031504330690950155
Total test time: 0.01946769328787923 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01729020313359797, model_test_time: 0.0021774901542812586
Total test time: 0.017759675160050392 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015600166050717235, model_test_time: 0.0021595091093331575
Total test time: 0.017773972591385245 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015612332848832011, model_test_time: 0.002161639742553234
Total test time: 0.017812784062698483 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015642256941646338, model_test_time: 0.002170527121052146
Total test time: 0.01776885916478932 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01554690720513463, model_test_time: 0.002221951959654689
Total test time: 0.01773128705099225 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015561888227239251, model_test_time: 0.0021693988237529993
Total test time: 0.018809910863637924 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015687051927670836, model_test_time: 0.0031228589359670877
Total test time: 0.024428086122497916 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02124867308884859, model_test_time: 0.0031794130336493254
Total test time: 0.024472436867654324 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021345023065805435, model_test_time: 0.0031274138018488884
Total test time: 0.024397959001362324 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021286820992827415, model_test_time: 0.0031111380085349083
Total test time: 0.024385718861594796 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021281247958540916, model_test_time: 0.0031044709030538797
Total test time: 0.017826618161052465 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015651646070182323, model_test_time: 0.002174972090870142
Total test time: 0.01781445136293769 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015648812986910343, model_test_time: 0.0021656383760273457
Total test time: 0.01786917052231729 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015702458331361413, model_test_time: 0.0021667121909558773
Total test time: 0.023264666786417365 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02015123493038118, model_test_time: 0.0031134318560361862
Total test time: 0.024473643163219094 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021348191192373633, model_test_time: 0.003125451970845461
***1_th repeat
Total test time: 0.024849412962794304 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02172988699749112, model_test_time: 0.0031195259653031826
Total test time: 0.02443032804876566 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02131161722354591, model_test_time: 0.0031187108252197504
Total test time: 0.023026247043162584 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0208705710247159, model_test_time: 0.002155676018446684
Total test time: 0.017811544006690383 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015659146010875702, model_test_time: 0.002152397995814681
Total test time: 0.01782491523772478 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015545204048976302, model_test_time: 0.002279711188748479
Total test time: 0.018655637046322227 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015658461023122072, model_test_time: 0.0029971760232001543
Total test time: 0.02448536502197385 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021379763958975673, model_test_time: 0.0031056010629981756
