Namespace(dataset='MAWI1_2020', feat='iat_size', gs='False', header='False', model='KJL-QS-init_GMM(diag)', time='2021-04-09 09:07:43')
***MAWI1_2020, KJL-QS-init_GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_False/KJL-QS-init_GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.05614575697109103 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.051724999910220504, model_test_time: 0.004420757060870528
Total test time: 0.020173400873318315 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015903769992291927, model_test_time: 0.004269630881026387
Total test time: 0.0213997820392251 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015859788982197642, model_test_time: 0.005539993057027459
Total test time: 0.027994715608656406 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02187327272258699, model_test_time: 0.006121442886069417
Total test time: 0.02768674003891647 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021624166052788496, model_test_time: 0.006062573986127973
Total test time: 0.020195734221488237 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01589578902348876, model_test_time: 0.004299945197999477
Total test time: 0.020146625116467476 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015893382020294666, model_test_time: 0.00425324309617281
Total test time: 0.020201824605464935 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01584051176905632, model_test_time: 0.004361312836408615
Total test time: 0.020109808770939708 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015905231703072786, model_test_time: 0.004204577067866921
Total test time: 0.02007429231889546 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015848771203309298, model_test_time: 0.004225521115586162
Total test time: 0.020534724229946733 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01576704904437065, model_test_time: 0.004767675185576081
Total test time: 0.028038844233378768 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021862032124772668, model_test_time: 0.0061768121086061
Total test time: 0.02792071597650647 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021745034027844667, model_test_time: 0.006175681948661804
Total test time: 0.027884215814992785 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0217761998064816, model_test_time: 0.006108016008511186
