Namespace(dataset='MACCDC1', feat='iat_size', gs='True', header='False', model='Nystrom-GMM(diag)', time='2021-04-09 09:22:05')
***MACCDC1, Nystrom-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/MACCDC1/before_proj_False-gs_True/Nystrom-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.02225067443214357 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01936601335182786, model_test_time: 0.002884661080315709
Total test time: 0.014300287002697587 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011574307922273874, model_test_time: 0.0027259790804237127
Total test time: 0.014218510827049613 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01148655079305172, model_test_time: 0.0027319600339978933
Total test time: 0.014138513011857867 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011400460032746196, model_test_time: 0.0027380529791116714
Total test time: 0.017644788837060332 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013613097835332155, model_test_time: 0.004031691001728177
Total test time: 0.019830332836136222 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01588419615291059, model_test_time: 0.003946136683225632
Total test time: 0.01975787291303277 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015827623894438148, model_test_time: 0.003930249018594623
Total test time: 0.019813353894278407 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01587493810802698, model_test_time: 0.003938415786251426
Total test time: 0.019756317138671875 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01582066109403968, model_test_time: 0.003935656044632196
Total test time: 0.019020426087081432 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015878678765147924, model_test_time: 0.003141747321933508
Total test time: 0.014159825630486012 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011425772681832314, model_test_time: 0.002734052948653698
Total test time: 0.014213492162525654 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011495198355987668, model_test_time: 0.002718293806537986
Total test time: 0.014239305397495627 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011462013237178326, model_test_time: 0.0027772921603173018
Total test time: 0.016040489077568054 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012030482990667224, model_test_time: 0.00401000608690083
Total test time: 0.019870333606377244 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015857771737501025, model_test_time: 0.004012561868876219
Total test time: 0.01987449894659221 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015931084053590894, model_test_time: 0.003943414893001318
Total test time: 0.019807390635833144 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015861160354688764, model_test_time: 0.003946230281144381
