Namespace(dataset='DWSHR_WSHR_2020', feat='iat_size', gs='True', header='False', model='Nystrom-GMM(full)', time='2021-04-09 10:17:47')
***DWSHR_WSHR_2020, Nystrom-GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/DWSHR_WSHR_2020/before_proj_False-gs_True/Nystrom-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.0354736028239131 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.025734481867402792, model_test_time: 0.009739120956510305
Total test time: 0.020884413039311767 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01149146887473762, model_test_time: 0.009392944164574146
Total test time: 0.020839004777371883 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01140667381696403, model_test_time: 0.009432330960407853
Total test time: 0.020842485828325152 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011472800746560097, model_test_time: 0.009369685081765056
Total test time: 0.020845286082476377 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01143819303251803, model_test_time: 0.009407093049958348
Total test time: 0.020836618496105075 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011424970347434282, model_test_time: 0.009411648148670793
Total test time: 0.020890393992885947 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011502561159431934, model_test_time: 0.009387832833454013
Total test time: 0.02090578177012503 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011521208565682173, model_test_time: 0.009384573204442859
Total test time: 0.020831411937251687 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01141128409653902, model_test_time: 0.009420127840712667
Total test time: 0.02087052376009524 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01146717183291912, model_test_time: 0.009403351927176118
Total test time: 0.020843005971983075 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011430209968239069, model_test_time: 0.009412796003744006
Total test time: 0.0445155561901629 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.03076410316862166, model_test_time: 0.013751453021541238
