Namespace(dataset='MACCDC1', feat='stats', gs='False', header='True', model='KJL-QS-init_GMM(diag)', time='2021-04-09 09:35:27')
***MACCDC1, KJL-QS-init_GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/MACCDC1/before_proj_False-gs_False/KJL-QS-init_GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.017592420103028417 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014649502001702785, model_test_time: 0.002942918101325631
Total test time: 0.015217858832329512 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012383011868223548, model_test_time: 0.0028348469641059637
Total test time: 0.015055788913741708 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01230542198754847, model_test_time: 0.0027503669261932373
Total test time: 0.015125158010050654 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0123692168854177, model_test_time: 0.0027559411246329546
Total test time: 0.015028734924271703 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012278070906177163, model_test_time: 0.0027506640180945396
Total test time: 0.015117304865270853 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012289086822420359, model_test_time: 0.0028282180428504944
Total test time: 0.015013659838587046 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01226332993246615, model_test_time: 0.0027503299061208963
Total test time: 0.02115223230794072 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017127132043242455, model_test_time: 0.004025100264698267
Total test time: 0.021149341948330402 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01712913322262466, model_test_time: 0.004020208725705743
Total test time: 0.020315991016104817 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01719255791977048, model_test_time: 0.003123433096334338
Total test time: 0.015027176821604371 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012282235780730844, model_test_time: 0.0027449410408735275
Total test time: 0.025522248586639762 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.022771696792915463, model_test_time: 0.0027505517937242985
Total test time: 0.015097121708095074 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012361383764073253, model_test_time: 0.002735737944021821
Total test time: 0.015147655736654997 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012392511824145913, model_test_time: 0.0027551439125090837
Total test time: 0.015147933969274163 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01233717892318964, model_test_time: 0.002810755046084523
Total test time: 0.014990695053711534 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012241847114637494, model_test_time: 0.0027488479390740395
Total test time: 0.016299633774906397 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01233055186457932, model_test_time: 0.003969081910327077
Total test time: 0.02117841481231153 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01720790797844529, model_test_time: 0.003970506833866239
