Namespace(dataset='DWSHR_WSHR_2020', feat='stats', gs='True', header='True', model='Nystrom-QS-init_GMM(full)', time='2021-04-09 10:26:39')
***DWSHR_WSHR_2020, Nystrom-QS-init_GMM(full), stats, speedup/data/models/src_dst/stats-header_True/DWSHR_WSHR_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.018672155681997538 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014383204746991396, model_test_time: 0.004288950935006142
Total test time: 0.016442154766991735 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012231461936607957, model_test_time: 0.004210692830383778
Total test time: 0.016414211131632328 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012251924024894834, model_test_time: 0.0041622871067374945
Total test time: 0.0162871943321079 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012139296159148216, model_test_time: 0.004147898172959685
Total test time: 0.01626049284823239 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012088390998542309, model_test_time: 0.00417210184969008
Total test time: 0.016233511036261916 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012073076097294688, model_test_time: 0.004160434938967228
Total test time: 0.01812133681960404 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012068816693499684, model_test_time: 0.006052520126104355
Total test time: 0.02285444363951683 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016812960617244244, model_test_time: 0.006041483022272587
Total test time: 0.02305588498711586 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016877498012036085, model_test_time: 0.006178386975079775
Total test time: 0.023019345942884684 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016831737011671066, model_test_time: 0.006187608931213617
Total test time: 0.023034346057102084 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01680005411617458, model_test_time: 0.0062342919409275055
Total test time: 0.022914720932021737 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016760556027293205, model_test_time: 0.006154164904728532
Total test time: 0.02283214614726603 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016760387225076556, model_test_time: 0.006071758922189474
Total test time: 0.022870127577334642 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016821182798594236, model_test_time: 0.006048944778740406
Total test time: 0.023075215984135866 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016912402817979455, model_test_time: 0.006162813166156411
Total test time: 0.022980366367846727 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016792110167443752, model_test_time: 0.006188256200402975
Total test time: 0.018511640140786767 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01434346497990191, model_test_time: 0.004168175160884857
Total test time: 0.016372655984014273 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012212980072945356, model_test_time: 0.004159675911068916
Total test time: 0.01639091782271862 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012239573523402214, model_test_time: 0.004151344299316406
Total test time: 0.01626369683071971 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01210968685336411, model_test_time: 0.004154009977355599
***1_th repeat
Total test time: 0.02346768626011908 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01696199318394065, model_test_time: 0.0065056930761784315
