Namespace(dataset='SFRIG1_2020', feat='stats', gs='True', header='True', model='KJL-OCSVM(linear)', time='2021-04-09 09:49:10')
***SFRIG1_2020, KJL-OCSVM(linear), stats, speedup/data/models/src_dst/stats-header_True/SFRIG1_2020/before_proj_False-gs_True/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.04978490713983774 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018756370060145855, model_test_time: 0.031028537079691887
Total test time: 0.04264563205651939 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01146971108391881, model_test_time: 0.03117592097260058
Total test time: 0.04280770220793784 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011510118143633008, model_test_time: 0.03129758406430483
Total test time: 0.045753402169793844 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011449117911979556, model_test_time: 0.03430428425781429
Total test time: 0.05229390226304531 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01579385227523744, model_test_time: 0.03650004998780787
Total test time: 0.042505913181230426 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011388028040528297, model_test_time: 0.03111788514070213
Total test time: 0.04248006083071232 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011438580928370357, model_test_time: 0.031041479902341962
Total test time: 0.042590186931192875 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01142763695679605, model_test_time: 0.031162549974396825
Total test time: 0.04260661615990102 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011468972079455853, model_test_time: 0.03113764408044517
Total test time: 0.05252770916558802 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01580459321849048, model_test_time: 0.03672311594709754
Total test time: 0.04894343391060829 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01583820302039385, model_test_time: 0.03310523089021444
Total test time: 0.04268076177686453 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01148802600800991, model_test_time: 0.031192735768854618
Total test time: 0.04700175393372774 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0113916399423033, model_test_time: 0.03561011399142444
Total test time: 0.052519838558509946 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01582407276146114, model_test_time: 0.03669576579704881
Total test time: 0.05254022614099085 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01584555278532207, model_test_time: 0.03669467335566878
Total test time: 0.05247917235828936 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01584879425354302, model_test_time: 0.03663037810474634
Total test time: 0.05251076491549611 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015889459988102317, model_test_time: 0.036621304927393794
Total test time: 0.05241071339696646 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01585296238772571, model_test_time: 0.036557751009240746
Total test time: 0.05239310301840305 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0158410738222301, model_test_time: 0.03655202919617295
Total test time: 0.052431841380894184 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015857405262067914, model_test_time: 0.03657443611882627
***1_th repeat
Total test time: 0.06825304520316422 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.031659591011703014, model_test_time: 0.036593454191461205
Total test time: 0.05268590711057186 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015906292013823986, model_test_time: 0.036779615096747875
Total test time: 0.05267237080261111 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01592544070445001, model_test_time: 0.0367469300981611
Total test time: 0.0525219701230526 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015938108088448644, model_test_time: 0.03658386203460395
Total test time: 0.05356526793912053 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020357429049909115, model_test_time: 0.033207838889211416
Total test time: 0.04276285064406693 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011507523711770773, model_test_time: 0.03125532693229616
Total test time: 0.048721624771133065 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012221557786688209, model_test_time: 0.03650006698444486
Total test time: 0.05259539186954498 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01588414586149156, model_test_time: 0.03671124600805342
Total test time: 0.05269920383580029 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015970364911481738, model_test_time: 0.03672883892431855
Total test time: 0.05264637223444879 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015894071198999882, model_test_time: 0.03675230103544891
Total test time: 0.052671149373054504 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01590084913186729, model_test_time: 0.036770300241187215
Total test time: 0.05246626678854227 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015877663856372237, model_test_time: 0.03658860293217003
Total test time: 0.0482742500025779 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015863127075135708, model_test_time: 0.03241112292744219
Total test time: 0.042757906252518296 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011552134063094854, model_test_time: 0.031205772189423442
Total test time: 0.04762929095886648 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011469489894807339, model_test_time: 0.03615980106405914
Total test time: 0.05212296289391816 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01577394502237439, model_test_time: 0.036349017871543765
Total test time: 0.052190422313287854 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01584103563800454, model_test_time: 0.03634938667528331
Total test time: 0.052235572366043925 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015815908322110772, model_test_time: 0.03641966404393315
Total test time: 0.05209550098516047 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015813740901648998, model_test_time: 0.03628176008351147
Total test time: 0.04272294626571238 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011511821299791336, model_test_time: 0.031211124965921044
***2_th repeat
Total test time: 0.04259089473634958 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011257292702794075, model_test_time: 0.03133360203355551
Total test time: 0.0529615122359246 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016015217173844576, model_test_time: 0.036946295062080026
Total test time: 0.052877884823828936 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01606312277726829, model_test_time: 0.036814762046560645
Total test time: 0.05275612720288336 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0160478251054883, model_test_time: 0.03670830209739506
Total test time: 0.052840069867670536 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01620282093062997, model_test_time: 0.03663724893704057
Total test time: 0.05330764898099005 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016123953042551875, model_test_time: 0.03718369593843818
Total test time: 0.05206722556613386 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015943736769258976, model_test_time: 0.03612348879687488
Total test time: 0.04285222105681896 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011590098030865192, model_test_time: 0.03126212302595377
Total test time: 0.055412230314686894 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01159900426864624, model_test_time: 0.043813226046040654
Total test time: 0.05261115310713649 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016050457023084164, model_test_time: 0.036560696084052324
Total test time: 0.05277227610349655 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015984382946044207, model_test_time: 0.036787893157452345
Total test time: 0.05296888202428818 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01601080922409892, model_test_time: 0.03695807280018926
Total test time: 0.05262578302063048 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016025234945118427, model_test_time: 0.03660054807551205
Total test time: 0.04536004830151796 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01420944044366479, model_test_time: 0.031150607857853174
Total test time: 0.04273213120177388 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011544764274731278, model_test_time: 0.031187366927042603
Total test time: 0.05087768938392401 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014437174191698432, model_test_time: 0.036440515192225575
Total test time: 0.05243236129172146 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015950514236465096, model_test_time: 0.03648184705525637
Total test time: 0.05229095905087888 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01595007022842765, model_test_time: 0.036340888822451234
