Namespace(dataset='AECHO1_2020', feat='iat_size', gs='False', header='False', model='KJL-OCSVM(linear)', time='2021-04-09 10:04:38')
***AECHO1_2020, KJL-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/AECHO1_2020/before_proj_False-gs_False/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.046698321122676134 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015211364021524787, model_test_time: 0.03148695710115135
Total test time: 0.04444532468914986 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012900293804705143, model_test_time: 0.031545030884444714
Total test time: 0.0533799440599978 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01629809499718249, model_test_time: 0.03708184906281531
Total test time: 0.055300728185102344 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017952237045392394, model_test_time: 0.03734849113970995
Total test time: 0.05526817170903087 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01790099684149027, model_test_time: 0.0373671748675406
Total test time: 0.045047031017020345 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013618238037452102, model_test_time: 0.03142879297956824
Total test time: 0.06009715795516968 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012875053100287914, model_test_time: 0.04722210485488176
Total test time: 0.06831394415348768 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01793518103659153, model_test_time: 0.05037876311689615
Total test time: 0.05489771789871156 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017897551879286766, model_test_time: 0.037000166019424796
Total test time: 0.054932718398049474 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017861998174339533, model_test_time: 0.03707072022370994
Total test time: 0.054399103159084916 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017904387088492513, model_test_time: 0.0364947160705924
Total test time: 0.04454715386964381 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01293132989667356, model_test_time: 0.03161582397297025
Total test time: 0.045042808866128325 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013039696728810668, model_test_time: 0.03200311213731766
Total test time: 0.05511502968147397 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017952699912711978, model_test_time: 0.03716232976876199
Total test time: 0.0492746620438993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01785690593533218, model_test_time: 0.03141775610856712
Total test time: 0.04460809798911214 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012964199995622039, model_test_time: 0.0316438979934901
Total test time: 0.05210216320119798 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014979332918301225, model_test_time: 0.03712283028289676
Total test time: 0.05411205277778208 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017875014804303646, model_test_time: 0.036237037973478436
Total test time: 0.044155478943139315 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012884645024314523, model_test_time: 0.03127083391882479
Total test time: 0.04686022619716823 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013097993098199368, model_test_time: 0.033762233098968863
***1_th repeat
Total test time: 0.05513134133070707 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01821515429764986, model_test_time: 0.03691618703305721
Total test time: 0.04465757915750146 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013020291225984693, model_test_time: 0.03163728793151677
Total test time: 0.04428371787071228 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012892090948298573, model_test_time: 0.03139162692241371
Total test time: 0.05476403818465769 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017888423055410385, model_test_time: 0.03687561512924731
Total test time: 0.05490221898071468 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01789051597006619, model_test_time: 0.03701170301064849
Total test time: 0.054987050825729966 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017920829821377993, model_test_time: 0.037066221004351974
Total test time: 0.05475279758684337 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017976346891373396, model_test_time: 0.036776450695469975
Total test time: 0.05486786714754999 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017932088114321232, model_test_time: 0.036935779033228755
Total test time: 0.05401242710649967 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017947383923456073, model_test_time: 0.0360650431830436
Total test time: 0.04431999381631613 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01290901587344706, model_test_time: 0.03141097794286907
Total test time: 0.052004646975547075 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012887460878118873, model_test_time: 0.0391171860974282
Total test time: 0.06756453891284764 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0179140898399055, model_test_time: 0.04965044907294214
Total test time: 0.04431806900538504 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012943458976224065, model_test_time: 0.031374610029160976
Total test time: 0.045145177748054266 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012998550897464156, model_test_time: 0.03214662685059011
Total test time: 0.05485990596935153 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01791901490651071, model_test_time: 0.03694089106284082
Total test time: 0.05495638423599303 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01797086512669921, model_test_time: 0.03698551910929382
Total test time: 0.05506962211802602 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018050807993859053, model_test_time: 0.037018814124166965
Total test time: 0.05492010759189725 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017856220714747906, model_test_time: 0.037063886877149343
Total test time: 0.054751850897446275 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017943623941391706, model_test_time: 0.03680822695605457
Total test time: 0.05495410761795938 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01793125574477017, model_test_time: 0.03702285187318921
***2_th repeat
Total test time: 0.055066844914108515 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018296635011211038, model_test_time: 0.03677020990289748
Total test time: 0.05462746787816286 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01777390786446631, model_test_time: 0.03685356001369655
Total test time: 0.05483498121611774 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017874368000775576, model_test_time: 0.036960613215342164
Total test time: 0.054893349995836616 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017927551874890924, model_test_time: 0.03696579812094569
Total test time: 0.054572246968746185 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017832128796726465, model_test_time: 0.03674011817201972
Total test time: 0.05476468405686319 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017839145148172975, model_test_time: 0.036925538908690214
Total test time: 0.0547422431409359 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017725539160892367, model_test_time: 0.03701670398004353
Total test time: 0.05475394404493272 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017732779029756784, model_test_time: 0.03702116501517594
Total test time: 0.05394292762503028 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017771517857909203, model_test_time: 0.03617140976712108
Total test time: 0.04436378995887935 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01283498085103929, model_test_time: 0.03152880910784006
Total test time: 0.04665458109229803 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012962068896740675, model_test_time: 0.033692512195557356
Total test time: 0.054732685908675194 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017838109750300646, model_test_time: 0.03689457615837455
Total test time: 0.04483985248953104 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013465446420013905, model_test_time: 0.031374406069517136
Total test time: 0.05927562294527888 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012911551864817739, model_test_time: 0.046364071080461144
Total test time: 0.07023756089620292 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01781788794323802, model_test_time: 0.0524196729529649
Total test time: 0.054998586885631084 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017994104884564877, model_test_time: 0.03700448200106621
Total test time: 0.05477627785876393 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0179182558786124, model_test_time: 0.036858021980151534
Total test time: 0.0550334551371634 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017815257189795375, model_test_time: 0.037218197947368026
Total test time: 0.0550342898350209 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017884608823806047, model_test_time: 0.03714968101121485
Total test time: 0.05508799245581031 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017817888408899307, model_test_time: 0.037270104046911
