Namespace(dataset='SFRIG1_2020', feat='iat_size', gs='True', header='False', model='Nystrom-QS-init_GMM(diag)', time='2021-04-09 09:41:22')
***SFRIG1_2020, Nystrom-QS-init_GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/SFRIG1_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.02486309502273798 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.019105704966932535, model_test_time: 0.005757390055805445
Total test time: 0.02336013689637184 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.019517555832862854, model_test_time: 0.0038425810635089874
Total test time: 0.014955692924559116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01109205698594451, model_test_time: 0.003863635938614607
Total test time: 0.01482784585095942 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01103848498314619, model_test_time: 0.0037893608678132296
Total test time: 0.014904509065672755 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011113149346783757, model_test_time: 0.003791359718888998
Total test time: 0.014873620821163058 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011069445637986064, model_test_time: 0.0038041751831769943
Total test time: 0.01489524939097464 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011023503262549639, model_test_time: 0.003871746128425002
Total test time: 0.015048631932586432 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011156924068927765, model_test_time: 0.0038917078636586666
Total test time: 0.02017123461700976 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014602817827835679, model_test_time: 0.00556841678917408
Total test time: 0.020932238548994064 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015359249664470553, model_test_time: 0.005572988884523511
Total test time: 0.020867093000561 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015291954856365919, model_test_time: 0.00557513814419508
Total test time: 0.014857454923912883 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01100676297210157, model_test_time: 0.0038506919518113136
Total test time: 0.014881454175338149 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011068613035604358, model_test_time: 0.0038128411397337914
Total test time: 0.014878472778946161 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011097722919657826, model_test_time: 0.003780749859288335
Total test time: 0.017013180069625378 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011566722067072988, model_test_time: 0.00544645800255239
Total test time: 0.020733562065288424 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01522051403298974, model_test_time: 0.005513048032298684
Total test time: 0.020905704936012626 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015385156963020563, model_test_time: 0.005520547972992063
Total test time: 0.014878548216074705 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011100798146799207, model_test_time: 0.0037777500692754984
Total test time: 0.01486158580519259 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011085612932220101, model_test_time: 0.0037759728729724884
Total test time: 0.01496267318725586 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011064391117542982, model_test_time: 0.0038982820697128773
***1_th repeat
Total test time: 0.01657869853079319 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011496206745505333, model_test_time: 0.005082491785287857
Total test time: 0.021184043493121862 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015781823778524995, model_test_time: 0.0054022197145968676
Total test time: 0.021167694125324488 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0157464190851897, model_test_time: 0.0054212750401347876
Total test time: 0.01609388622455299 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01239042915403843, model_test_time: 0.0037034570705145597
Total test time: 0.015089353080838919 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011345212114974856, model_test_time: 0.0037441409658640623
Total test time: 0.015224293107166886 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011425970122218132, model_test_time: 0.0037983229849487543
Total test time: 0.015008043497800827 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011305771768093109, model_test_time: 0.003702271729707718
Total test time: 0.01518799806945026 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011485503986477852, model_test_time: 0.0037024940829724073
Total test time: 0.01504650223068893 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011350471060723066, model_test_time: 0.0036960311699658632
Total test time: 0.015135535039007664 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01139491400681436, model_test_time: 0.003740621032193303
Total test time: 0.01678057899698615 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011374636786058545, model_test_time: 0.005405942210927606
Total test time: 0.021176711190491915 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015751399099826813, model_test_time: 0.005425312090665102
