Namespace(dataset='SFRIG1_2020', feat='iat_size', gs='True', header='False', model='KJL-OCSVM(linear)', time='2021-04-09 09:40:33')
***SFRIG1_2020, KJL-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/SFRIG1_2020/before_proj_False-gs_True/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.09259568830020726 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.06129741622135043, model_test_time: 0.031298272078856826
Total test time: 0.04416491882875562 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012952105840668082, model_test_time: 0.031212812988087535
Total test time: 0.04844030807726085 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012251894921064377, model_test_time: 0.036188413156196475
Total test time: 0.06591891893185675 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017181661911308765, model_test_time: 0.048737257020547986
Total test time: 0.054950155317783356 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01714864606037736, model_test_time: 0.037801509257405996
Total test time: 0.047093420987948775 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015843517147004604, model_test_time: 0.03124990384094417
Total test time: 0.04355639102868736 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012356205144897103, model_test_time: 0.031200185883790255
Total test time: 0.052305752877146006 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01556652900762856, model_test_time: 0.036739223869517446
Total test time: 0.05375183909200132 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017124573001638055, model_test_time: 0.036627266090363264
Total test time: 0.05393497925251722 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01712505635805428, model_test_time: 0.03680992289446294
Total test time: 0.045739574590697885 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014461465878412127, model_test_time: 0.03127810871228576
Total test time: 0.04332942026667297 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012190916342660785, model_test_time: 0.031138503924012184
