UNB3_345,STATS,header_True,OCSVM(rbf),tuning_False,0|0|1854,40,9.012871076352894-9.486399036832154-9.448162988759577-8.843154036439955-9.350930740125477,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,1.6501356861321255-1.6503112297528424-1.679453809086699-1.691704278225079-1.6580692816223017,0.14902790433000632-0.14549142412277485-0.1443568179358546-0.15337897359451388-0.15176492356245397,1641.041-1641.041-1641.041-1641.369-1641.697
UNB3_345,STATS,header_True,OCSVM(rbf),tuning_True,0|0|1854,40,7.676207941956818-7.507697222754359-8.034068766981363-7.750197256915271-7.633740575052798,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,1.417262941293884-1.4253146030590869-1.4285501377494074-1.4314563695061953-1.4227869059401563,0.6075827767944525-0.599907602326932-0.5911205137962294-0.6098548984149259-0.6105688275386958,1650.881-1655.801-1657.769-1658.425-1654.161
UNB3_345,STATS,header_True,KJL-OCSVM(linear),tuning_False,0|0|1854,40,5.136170585639775-4.849831507541239-4.2794507425278425-4.351641311310232-4.447261012159288,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.10166802757652477-0.10184585503768176-0.10190420659957454-0.10352210780605674-0.10224059264874086,0.12684897169768505-0.11226899127109638-0.12988855257997803-0.1294219094200242-0.13908759043393154,277.025-276.929-276.977-276.977-276.977
UNB3_345,STATS,header_True,KJL-OCSVM(linear),tuning_True,0|0|1854,40,3.2045426461845636-3.5141475992277265-194.208755354397-4.893710621632636-16.899208465591073,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.09928912077331915-0.09781503226142377-0.0995993661088869-0.10202409691410139-0.09922391638159751,0.7299549997730792-0.6814014190141379-0.6399382541494585-0.45935607898720976-0.4355921887891599,276.881-276.881-281.009-276.977-278.081
UNB3_345,STATS,header_True,Nystrom-OCSVM(linear),tuning_False,0|0|1854,40,4.608936287462711-4.222743334248662-4.165681371465325-3.98412443138659-4.693907303735614,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.1026350960531272-0.10209215470124036-0.10286709713051095-0.1038440475682728-0.1020480907196179,0.14480716931466295-0.14895226391754493-0.14182111857041949-0.1527563948150243-0.15222923932510132,276.993-276.945-276.993-276.993-276.993
UNB3_345,STATS,header_True,Nystrom-OCSVM(linear),tuning_True,0|0|1854,40,4.797374157235026-3.925014073960483-4.644656402058899-4.329411412589252-4.172316744923592,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.10208337381947785-0.09922050145221874-0.0987503548944369-0.09903894592775032-0.09970020272769034,0.3532244344133621-0.377552718458239-0.40574564573056404-0.32277975024699496-0.41330619588073936,276.897-276.993-277.041-277.185-277.137
UNB3_345,STATS,header_True,KJL-GMM(full),tuning_False,0|0|1854,40,2.8153046211227775-2.9987135156989098-2.9171619564294815-2.720779526978731-3.0113875614479184,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.039815571433864536-0.039505594139918686-0.039396130449604244-0.041203518935944886-0.039503295908216385,0.11029186725922209-0.11167201386197839-0.10963786861609458-0.11007192821375748-0.11228528305224188,36.957-36.957-36.957-36.957-36.957
UNB3_345,STATS,header_True,KJL-GMM(full),tuning_True,0|0|1854,40,2.7137332698330283-3.2137580513954163-3.0890699243173003-2.6788696125149727-2.9825512627139688,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.0381797610130161-0.040214792762417344-0.03624595760367811-0.036216367930173875-0.03650861600413918,0.8322982233812661-0.7377465441059248-0.8299871178559088-0.8407676221796305-0.7599248948889193,36.957-37.704-36.957-36.957-36.957
UNB3_345,STATS,header_True,KJL-GMM(diag),tuning_False,0|0|1854,40,2.927129555493593-3.0647842828184366-3.053666438907385-2.809128244407475-3.116916532628238,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.0410070284595713-0.040356993640307336-0.040511959318537266-0.04215396669926122-0.04078885765746236,0.2569656092137005-0.5176957835706697-0.2559962482355419-0.21216670215947558-0.19400020248356561,36.795-36.795-36.795-36.795-36.795
UNB3_345,STATS,header_True,KJL-GMM(diag),tuning_True,0|0|1854,40,3.005897634662688-2.6251969961449504-3.131800922565162-2.8930344972759485-3.189668162725866,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.039655487465206536-0.03854398259660229-0.037956061956938354-0.03883263886906207-0.03883649599039927,0.8155072155134997-0.8453229205577837-0.8765536831644222-0.8362611991449144-0.8586507612334742,37.235-37.059-37.059-37.235-37.235
