UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.5852+/-0.0034,train_time: 0.00000+/-0.00000,test_time: 0.41575+/-0.00968), => aucs:0.5788777777777779-0.5865333333333334-0.5876777777777777-0.5845666666666668-0.5881055555555557, train_times:0-0-0-0-0, test_times:0.3990523990942165-0.4107274443143979-0.4237420621677302-0.42082328217802567-0.42442737671080977, n_comp: -, -, space_sizes: |model_spaces: 962.506-962.506-961.738-962.89-962.89,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.7962+/-0.0741,train_time: 0.00000+/-0.00000,test_time: 0.01400+/-0.00010), => aucs:0.7846444444444443-0.6564166666666666-0.8501388888888888-0.8540611111111112-0.835538888888889, train_times:0-0-0-0-0, test_times:0.013963490456808359-0.013944216922391206-0.013963557209353893-0.01394046600908041-0.014193808694835752, n_comp: -, -, space_sizes: |model_spaces: 42.541-42.541-42.541-42.541-42.541,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.7647+/-0.1291,train_time: 0.00000+/-0.00000,test_time: 0.01416+/-0.00039), => aucs:0.5924777777777777-0.625188888888889-0.9032166666666666-0.852588888888889-0.8499722222222224, train_times:0-0-0-0-0, test_times:0.014019550487864763-0.013949717045761645-0.013985737366601825-0.014938622619956732-0.013902389630675315, n_comp: -, -, space_sizes: |model_spaces: 42.553-42.553-42.553-42.553-42.553,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.8670+/-0.0350,train_time: 0.00000+/-0.00000,test_time: 0.01534+/-0.00045), => aucs:0.864022222222222-0.8163888888888889-0.9248555555555557-0.8747777777777778-0.8549444444444447, train_times:0-0-0-0-0, test_times:0.015214351273607462-0.016201808291953057-0.015245327888987959-0.015150599845219404-0.014878287306055426, n_comp: -, -, space_sizes: |model_spaces: 43.536-44.531-43.536-43.536-43.288,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9224+/-0.0373,train_time: 0.00000+/-0.00000,test_time: 0.01959+/-0.00066), => aucs:0.8873555555555555-0.9137111111111113-0.9658833333333335-0.9660166666666669-0.879061111111111, train_times:0-0-0-0-0, test_times:0.019314811541698874-0.019251344667281955-0.0203698874800466-0.018672824918758123-0.020330341532826424, n_comp: -, -, space_sizes: |model_spaces: 47.271-47.271-47.271-46.775-47.271,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.5896+/-0.0245,train_time: 0.00000+/-0.00000,test_time: 0.45772+/-0.00529), => aucs:0.564188888888889-0.5829777777777778-0.5831111111111114-0.5811888888888889-0.6365333333333332, train_times:0-0-0-0-0, test_times:0.44776906626066193-0.45693907914683224-0.46071593050146475-0.4608852065983228-0.46230915788328275, n_comp: -, -, space_sizes: |model_spaces: 481.546-481.354-481.354-481.354-481.354,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.3785+/-0.0373,train_time: 0.00000+/-0.00000,test_time: 0.01633+/-0.00112), => aucs:0.38197222222222216-0.38341111111111115-0.3127333333333333-0.3856777777777777-0.4288833333333334, train_times:0-0-0-0-0, test_times:0.015555453160777688-0.016497415432240814-0.017915437777992337-0.016997304488904776-0.014705276919994504, n_comp: -, -, space_sizes: |model_spaces: 23.341-23.341-23.341-23.341-23.341,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.3681+/-0.0252,train_time: 0.00000+/-0.00000,test_time: 0.01642+/-0.00110), => aucs:0.3790888888888889-0.3711944444444445-0.3192611111111112-0.39081111111111105-0.38018333333333326, train_times:0-0-0-0-0, test_times:0.014498183212708682-0.017084695235826074-0.015854623389896006-0.017339421226643024-0.017308314389083534, n_comp: -, -, space_sizes: |model_spaces: 23.353-23.353-23.353-23.353-23.353,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6706+/-0.0135,train_time: 0.00000+/-0.00000,test_time: 0.01988+/-0.00058), => aucs:0.6789555555555554-0.6831111111111112-0.6660777777777779-0.6461000000000001-0.6786777777777779, train_times:0-0-0-0-0, test_times:0.01944967198651284-0.019772694597486408-0.019484119187109173-0.019678420596756042-0.02102652160683647, n_comp: -, -, space_sizes: |model_spaces: 26.323-24.835-26.571-25.827-25.579,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.7255+/-0.0413,train_time: 0.00000+/-0.00000,test_time: 0.02169+/-0.00135), => aucs:0.6954277777777775-0.7253388888888888-0.8053333333333332-0.6980888888888888-0.7030777777777779, train_times:0-0-0-0-0, test_times:0.02106967595173046-0.019489997008349746-0.02326211113249883-0.02287821868667379-0.021735644375439733, n_comp: -, -, space_sizes: |model_spaces: 27.079-27.079-27.079-26.583-26.335,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
