UNB,UNB,UNB,UNB,UNB,UNB,UNB,UNB,UNB,CTU,CTU,CTU,CTU,CTU,CTU,CTU,CTU,CTU,MAWI,MAWI,MAWI,MAWI,MAWI,MAWI,MAWI,MAWI,MAWI,MACCDC,MACCDC,MACCDC,MACCDC,MACCDC,MACCDC,MACCDC,MACCDC,MACCDC,SFRIG,SFRIG,SFRIG,SFRIG,SFRIG,SFRIG,SFRIG,SFRIG,SFRIG,AECHO,AECHO,AECHO,AECHO,AECHO,AECHO,AECHO,AECHO,AECHO,DSHWR,DSHWR,DSHWR,DSHWR,DSHWR,DSHWR,DSHWR,DSHWR,DSHWR
UNB3_345,UNB3_345,UNB3_345,UNB3_345,UNB3_345,UNB3_345,UNB3_345,UNB3_345,UNB3_345,CTU1,CTU1,CTU1,CTU1,CTU1,CTU1,CTU1,CTU1,CTU1,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MAWI1_2020,MACCDC1,MACCDC1,MACCDC1,MACCDC1,MACCDC1,MACCDC1,MACCDC1,MACCDC1,MACCDC1,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,SFRIG1_2021,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,AECHO1_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020,DWSHR_AECHO_2020
OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS,OCSVM,OC-KJL-SVM(linear),OC-Nystrom-SVM(linear),KDE,GMM(full),OC-KJL,OC-Nystrom,OC-KJL-QS,OC-Nystrom-QS
15.35 +/- 3.27,0,0,82.91 +/- 17.68,6.60 +/- 1.41,0,0,0,0,8.93 +/- 0.87,0,0,128.95 +/- 12.58,9.31 +/- 0.91,0,0,0,0,51.44 +/- 10.25,0,0,72.76 +/- 14.49,13.57 +/- 2.70,0,0,0,0,13.09 +/- 3.21,0,0,59.73 +/- 14.64,6.56 +/- 1.61,0,0,0,0,8.63 +/- 1.75,0,0,92.33 +/- 18.76,5.63 +/- 1.14,0,0,0,0,18.65 +/- 4.06,0,0,121.06 +/- 26.37,7.01 +/- 1.53,0,0,0,0,11.32 +/- 1.03,0,0,86.60 +/- 7.90,3.29 +/- 0.30,0,0,0,0
4.23 +/- 0.24,0,0,0.14 +/- 0.01,27.14 +/- 1.57,0,0,0,0,4.02 +/- 0.53,0,0,0.11 +/- 0.01,21.43 +/- 2.80,0,0,0,0,4.29 +/- 0.10,0,0,0.04 +/- 0.00,3.97 +/- 0.09,0,0,0,0,5.61 +/- 0.68,0,0,0.09 +/- 0.01,10.02 +/- 1.22,0,0,0,0,4.28 +/- 0.33,0,0,0.30 +/- 0.02,11.96 +/- 0.91,0,0,0,0,4.92 +/- 0.52,0,0,0.09 +/- 0.01,12.21 +/- 1.30,0,0,0,0,4.65 +/- 0.46,0,0,0.16 +/- 0.02,13.51 +/- 1.32,0,0,0,0
0.69 +/- 0.02,0,0,1.05 +/- 0.03,1.00 +/- 0.04,0,0,0,0,0.66 +/- 0.01,0,0,0.74 +/- 0.01,1.20 +/- 0.02,0,0,0,0,0.99 +/- 0.00,0,0,1.00 +/- 0.00,0.97 +/- 0.01,0,0,0,0,0.84 +/- 0.01,0,0,0.92 +/- 0.01,1.10 +/- 0.02,0,0,0,0,0.93 +/- 0.01,0,0,0.99 +/- 0.00,0.94 +/- 0.01,0,0,0,0,0.91 +/- 0.02,0,0,0.89 +/- 0.04,1.06 +/- 0.00,0,0,0,0,0.93 +/- 0.00,0,0,0.98 +/- 0.00,0.98 +/- 0.00,0,0,0,0
709.15 +/- 2.79,0,0,0.47 +/- 0.00,14.50 +/- 0.06,0,0,0,0,385.48 +/- 0.32,0,0,0.47 +/- 0.00,11.93 +/- 0.01,0,0,0,0,1953.30 +/- 0.48,0,0,0.47 +/- 0.00,3.44 +/- 0.00,0,0,0,0,418.83 +/- 0.24,0,0,0.47 +/- 0.00,6.76 +/- 0.00,0,0,0,0,257.61 +/- 0.21,0,0,0.47 +/- 0.00,8.65 +/- 0.01,0,0,0,0,577.98 +/- 0.23,0,0,0.47 +/- 0.00,4.08 +/- 0.00,0,0,0,0,482.34 +/- 0.18,0,0,0.47 +/- 0.00,5.55 +/- 0.00,0,0,0,0
