UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.6170+/-0.0033,train_time: 0.00000+/-0.00000,test_time: 0.44322+/-0.00714), => aucs:0.6160666666666667-0.6171500000000002-0.6212555555555554-0.6190444444444445-0.6112833333333333, train_times:0-0-0-0-0, test_times:0.43024040448945017-0.44449190751183776-0.4420596215990372-0.45015183083014565-0.44917573981219905, n_comp: -, -, space_sizes: |model_spaces: 874.002-876.066-875.034-881.914-881.57,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8362+/-0.0153,train_time: 0.00000+/-0.00000,test_time: 0.01642+/-0.00105), => aucs:0.8498666666666667-0.8492166666666666-0.8397333333333334-0.8340777777777776-0.8079166666666667, train_times:0-0-0-0-0, test_times:0.014620765636209399-0.016075743606779724-0.017182093719020484-0.016567705397028475-0.017671387339942158, n_comp: -, -, space_sizes: |model_spaces: 39.529-38.819-40.057-38.819-38.819,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8859+/-0.0045,train_time: 0.00000+/-0.00000,test_time: 0.01676+/-0.00187), => aucs:0.8894111111111112-0.8928888888888888-0.8810388888888887-0.882688888888889-0.8835444444444445, train_times:0-0-0-0-0, test_times:0.015254429529886693-0.016307741624768824-0.01720995765645057-0.01490206632297486-0.020127113175112753, n_comp: -, -, space_sizes: |model_spaces: 39.189-39.893-39.541-38.391-39.541,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8250+/-0.0299,train_time: 0.00000+/-0.00000,test_time: 0.01689+/-0.00061), => aucs:0.7743333333333333-0.8327277777777778-0.829866666666667-0.8675222222222224-0.8206833333333334, train_times:0-0-0-0-0, test_times:0.015971625922247767-0.01698277952382341-0.016739602526649834-0.016869380325078964-0.01788770460989326, n_comp: -, -, space_sizes: |model_spaces: 40.057-40.057-40.057-40.057-40.057,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8685+/-0.0159,train_time: 0.00000+/-0.00000,test_time: 0.01685+/-0.00057), => aucs:0.8728-0.8702666666666665-0.8944222222222221-0.8579444444444444-0.8471, train_times:0-0-0-0-0, test_times:0.01607542155543342-0.016425077174790203-0.016971514956094325-0.01773535182001069-0.017019511188846082, n_comp: -, -, space_sizes: |model_spaces: 40.069-40.069-40.069-40.069-40.069,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.5999+/-0.0111,train_time: 0.00000+/-0.00000,test_time: 0.45673+/-0.01857), => aucs:0.610588888888889-0.5915222222222223-0.582911111111111-0.6032777777777779-0.6111777777777777, train_times:0-0-0-0-0, test_times:0.42724329940974715-0.47499480288242923-0.4763131911866367-0.4597007546108216-0.4453751711873338, n_comp: -, -, space_sizes: |model_spaces: 620.586-623.066-623.562-620.834-620.834,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.6972+/-0.0519,train_time: 0.00000+/-0.00000,test_time: 0.01720+/-0.00154), => aucs:0.7578333333333336-0.7472111111111113-0.6437666666666666-0.706088888888889-0.6313222222222221, train_times:0-0-0-0-0, test_times:0.01487377837765962-0.016369210521224885-0.01811694001080468-0.017202476621605456-0.019427766336593776, n_comp: -, -, space_sizes: |model_spaces: 28.779-29.043-29.753-28.779-29.043,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.7117+/-0.0439,train_time: 0.00000+/-0.00000,test_time: 0.01711+/-0.00054), => aucs:0.6916555555555556-0.6848555555555557-0.6904666666666668-0.7994222222222224-0.692011111111111, train_times:0-0-0-0-0, test_times:0.0166270065237768-0.016517068340908735-0.017359022935852408-0.018022169347386808-0.017035997333005072, n_comp: -, -, space_sizes: |model_spaces: 29.055-29.413-29.589-29.231-29.231,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.6578+/-0.0903,train_time: 0.00000+/-0.00000,test_time: 0.01756+/-0.00118), => aucs:0.8325888888888888-0.6441222222222224-0.6339111111111111-0.5933333333333334-0.5849555555555557, train_times:0-0-0-0-0, test_times:0.015945806284435093-0.017156408610753716-0.017062393331434576-0.018205477041192353-0.019443510368000717, n_comp: -, -, space_sizes: |model_spaces: 29.043-29.131-29.219-29.131-29.131,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.6855+/-0.0321,train_time: 0.00000+/-0.00000,test_time: 0.01797+/-0.00113), => aucs:0.6276111111111112-0.6940777777777779-0.7183277777777779-0.7097277777777776-0.6777444444444445, train_times:0-0-0-0-0, test_times:0.01630010033259168-0.01847983313491568-0.01724126354092732-0.018193822528701276-0.019625044672284275, n_comp: -, -, space_sizes: |model_spaces: 29.413-29.325-29.325-29.231-29.325,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
