AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,1000|280|1120,35,0.04869|0.00223,0.00000|0.00000,0.00612|0.00484,0.15408|0.08076,0.00476|0.00116,0.15995|0.08530
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,1000|280|1120,35,0.07015|0.01402,0.00000|0.00000,0.00202|0.00098,0.98453|0.00845,0.00547|0.00104,0.96849|0.00285
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_False,1000|280|1120,35,0.04799|0.00400,0.00000|0.00000,0.00417|0.00151,0.11144|0.03925,0.00475|0.00140,0.11484|0.03461
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,1000|280|1120,35,0.14919|0.01857,0.00000|0.00000,0.00485|0.00418,0.97631|0.00964,0.00506|0.00077,0.95628|0.01532
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,1000|280|1120,35,0.12855|0.00531,0.00000|0.00000,0.00304|0.00102,0.90789|0.03342,0.00478|0.00100,0.90077|0.04340
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,1000|280|1120,35,0.12481|0.00482,0.00000|0.00000,0.00596|0.00406,0.95635|0.01186,0.00491|0.00104,0.94360|0.00909
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_False,1000|280|1120,35,0.12614|0.00450,0.00000|0.00000,0.00551|0.00602,0.82335|0.19077,0.00436|0.00065,0.82575|0.17852
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,1000|280|1120,35,0.14609|0.00905,0.00000|0.00000,0.00271|0.00043,0.98318|0.00791,0.00514|0.00076,0.96324|0.01298
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,1000|280|1120,35,0.15675|0.00910,0.00000|0.00000,0.00225|0.00010,0.95434|0.01875,0.00627|0.00107,0.92714|0.02011
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,1000|280|1120,35,0.14233|0.01328,0.00000|0.00000,0.00502|0.00415,0.97514|0.00998,0.00533|0.00135,0.96233|0.00481
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_False,1000|280|1120,35,0.13520|0.00703,0.00000|0.00000,0.00305|0.00091,0.93968|0.01299,0.00440|0.00093,0.91674|0.01615
