DWSHR_AECHO_2020,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,2000|508|2032,29,0.48796|0.16432,0.00000|0.00000,0.03377|0.01068,0.93454|0.00788,0.10620|0.02840,0.92665|0.00147
DWSHR_AECHO_2020,IAT+SIZE,header_False,KDE,tuning_True,IAT+SIZE,header_False,KDE,tuning_True,2000|508|2032,29,0.01240|0.01608,0.00000|0.00000,0.14275|0.03736,0.91460|0.00904,0.56711|0.01698,0.90567|0.00111
DWSHR_AECHO_2020,IAT+SIZE,header_False,GMM(full),tuning_True,,0_0|0_0|0_0,
