UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.6196+/-0.0259,train_time: 0.00000+/-0.00000,test_time: 0.06953+/-0.00109), => aucs:0.5980833333333333-0.6126222222222223-0.5996666666666666-0.668922222222222-0.6189444444444445, train_times:0-0-0-0-0, test_times:0.06775337308645249-0.0695937848649919-0.06945266593247652-0.06968780569732189-0.07118473704904318, n_comp: -, -, space_sizes: |model_spaces: 974.41-972.49-975.562-974.794-977.098,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.8823+/-0.0159,train_time: 0.00000+/-0.00000,test_time: 0.00341+/-0.00031), => aucs:0.8719222222222222-0.8728722222222224-0.9137555555555558-0.8785722222222223-0.8742222222222222, train_times:0-0-0-0-0, test_times:0.003535959217697382-0.003733194060623646-0.0028107528574764728-0.003507213108241558-0.0034398983232676985, n_comp: -, -, space_sizes: |model_spaces: 46.267-47.259-43.288-45.771-43.784,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9637+/-0.0065,train_time: 0.00000+/-0.00000,test_time: 0.00407+/-0.00041), => aucs:0.9654666666666671-0.9538333333333331-0.9642111111111111-0.9738222222222221-0.9611888888888886, train_times:0-0-0-0-0, test_times:0.004348625242710113-0.003901025094091892-0.00368365254253149-0.0036970105022192-0.004742058832198382, n_comp: -, -, space_sizes: |model_spaces: 44.791-43.796-43.3-43.3-45.783,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.8711+/-0.0248,train_time: 0.00000+/-0.00000,test_time: 0.00408+/-0.00064), => aucs:0.8755888888888889-0.8722833333333332-0.9068055555555553-0.8289833333333332-0.8720555555555555, train_times:0-0-0-0-0, test_times:0.004566152859479189-0.003373272716999054-0.005089749861508608-0.003716857451945543-0.003644364699721336, n_comp: -, -, space_sizes: |model_spaces: 43.288-44.035-47.259-43.536-43.288,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9574+/-0.0080,train_time: 0.00000+/-0.00000,test_time: 0.00510+/-0.00004), => aucs:0.9686111111111115-0.9616000000000001-0.9447888888888892-0.9533444444444443-0.958622222222222, train_times:0-0-0-0-0, test_times:0.0051481400616467-0.00508301705121994-0.005053195636719465-0.005090958997607231-0.005145616549998522, n_comp: -, -, space_sizes: |model_spaces: 47.271-47.271-47.271-47.271-47.271,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6485+/-0.0145,train_time: 0.00000+/-0.00000,test_time: 0.07841+/-0.00042), => aucs:0.6376111111111111-0.6670333333333331-0.6380111111111113-0.665388888888889-0.6346000000000002, train_times:0-0-0-0-0, test_times:0.07911721281707287-0.07843791721388697-0.07851257491856814-0.07805968215689063-0.07790433773770929, n_comp: -, -, space_sizes: |model_spaces: 481.354-481.738-480.97-481.162-480.97,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.7485+/-0.0463,train_time: 0.00000+/-0.00000,test_time: 0.00440+/-0.00040), => aucs:0.7318444444444444-0.7759666666666668-0.711288888888889-0.6985333333333335-0.824838888888889, train_times:0-0-0-0-0, test_times:0.004068851470947266-0.003975989017635584-0.004638783354312182-0.005049829371273518-0.0042628088966012, n_comp: -, -, space_sizes: |model_spaces: 24.584-24.584-26.571-27.563-25.579,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.8731+/-0.0356,train_time: 0.00000+/-0.00000,test_time: 0.00412+/-0.00047), => aucs:0.8603555555555555-0.843311111111111-0.8676666666666668-0.9424944444444447-0.8516944444444444, train_times:0-0-0-0-0, test_times:0.0037376970984041693-0.004069612640887499-0.004940956458449363-0.0036162893287837506-0.004226432275027036, n_comp: -, -, space_sizes: |model_spaces: 24.1-27.079-27.575-24.1-25.591,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6904+/-0.0277,train_time: 0.00000+/-0.00000,test_time: 0.00333+/-0.00039), => aucs:0.6919833333333332-0.7434666666666666-0.6731722222222223-0.6734222222222221-0.6697444444444443, train_times:0-0-0-0-0, test_times:0.0032526226714253426-0.0029059824533760547-0.003121212963014841-0.003289862908422947-0.004055475816130638, n_comp: -, -, space_sizes: |model_spaces: 26.323-25.579-26.323-26.075-26.075,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.7763+/-0.0421,train_time: 0.00000+/-0.00000,test_time: 0.00492+/-0.00026), => aucs:0.7711277777777777-0.7732944444444444-0.8523722222222222-0.7233555555555554-0.7615555555555553, train_times:0-0-0-0-0, test_times:0.005021723918616772-0.004574079345911741-0.004663770738989115-0.005034275818616152-0.0052876659668982025, n_comp: -, -, space_sizes: |model_spaces: 27.079-27.327-27.327-26.831-26.583,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
