CTU1,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,10000|1250|5000,23,7.046785028884187-6.9746200810186565-7.254926349967718-6.993299513589591-7.146106825210154,0-0-0-0-0,0.16421087784692645-0.15790444216690958-0.1935625011101365-0.18040121719241142-0.1564834255259484,0.6601830399999999-0.65540096-0.70423552-0.6892748799999999-0.6837836799999999,0.7956660257535987-0.7693157335044816-0.9331361784483306-0.7831429405370727-0.7490066993166693,0.65036272-0.6498302399999999-0.69548936-0.65484032-0.6518974399999997,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,10000|1250|5000,23,5.811143694445491-4.35345543990843-6.628139862790704-6.856356230331585-9.474350633099675,0-0-0-0-0,0.027746606152504683-0.022342258831486106-0.0366676626726985-0.058997110929340124-0.05839287186972797,0.47343103999999997-0.5976768-0.52777472-0.45649408-0.46122495999999996,0.12875815929146484-0.13800776246935129-0.1431869079475291-0.1790940007311292-0.25311547322198746,0.50351648-0.5948435199999998-0.51547032-0.4545774399999999-0.46604911999999993,0-0-0-0-0
CTU1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,10000|1250|5000,23,14.27105875289999-8.685412896098569-9.091831276426092-8.973810465075076-9.674629469169304,0-0-0-0-0,0.07631539320573211-0.06201587012037635-0.06666966597549617-0.04310232703574002-0.0515566470567137,0.66310656-0.66030848-0.6669824-0.68526848-0.6872063999999999,0.21794598798733206-0.17970691102091224-0.18828898848732933-0.18569173256400973-0.2233864517766051,0.6537291199999997-0.6536592000000001-0.6520961599999998-0.65112912-0.65731536,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KDE,tuning_True,10000|1250|5000,23,0.06687281606718898-0.06627463595941663-0.06047761091031134-0.06274954625405371-0.030194744933396578,0-0-0-0-0,1.2127240872941911-1.1386253889650106-1.2634969495702535-1.3808359920512885-1.1493836133740842,0.46217216-0.49019904-0.49409792-0.4889984-0.48036352,5.625409783935174-4.285140592593234-4.854443788563367-4.958619127667044-4.518781313498039,0.48801247999999997-0.47832816000000006-0.48069488-0.48802832-0.4812956800000001,0-0-0-0-0
CTU1,IAT+SIZE,header_False,GMM(full),tuning_True,10000|1250|5000,23,21.802352065220475-83.32781767612323-86.3506348025985-44.433861187659204-15.70384631305933,0-0-0-0-0,0.08293845993466675-0.23352767387405038-0.30953099206089973-0.17650159494951367-0.08293216186575592,0.78135296-0.7935027200000001-0.77788672-0.7764633599999999-0.7739724800000001,0.12871679491363466-0.2823903028620407-0.29746739882975815-0.1731801288551651-0.06044251760467887,0.7966563200000001-0.7910820800000001-0.7996040000000001-0.76977424-0.7913556800000001,0-0-0-0-0
CTU1,IAT+SIZE,header_False,GMM(diag),tuning_True,10000|1250|5000,23,8.264026068150997-24.982904033036903-11.747057457221672-13.173130366951227-12.084382058819756,0-0-0-0-0,0.0011461840476840734-0.028361042961478233-0.000841350294649601-0.04222660115920007-0.0011097951792180538,0.9114419200000001-0.87074048-0.8820377600000001-0.88809984-0.88105728,0.04177319963928312-0.046226939838379624-0.013194051315076649-0.04204560408834368-0.013796047598589212,0.9141787199999998-0.8705256-0.88824352-0.8828963200000001-0.8827278399999999,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,10000|1250|5000,23,9.20891243731603-9.771748915081844-7.579941345145926-7.911199954338372-7.723877389682457,0-0-0-0-0,0.025437309173867106-0.04153739591129124-0.0319360950961709-0.020376572152599692-0.03878520498983562,0.71668224-0.7426816-0.7371904000000001-0.7760448-0.6554048000000001,0.0520623296033591-0.053035005659330635-0.055401435575913635-0.06159221127163619-0.06871593464165926,0.7468612-0.7642792000000002-0.7565211200000002-0.7716441599999999-0.7024859200000002,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,10000|1250|5000,23,7.0899194499943405-7.347525388468057-7.839195894310251-7.3578387966845185-6.449803867843002,0-0-0-0-0,0.02392053883522749-0.028842759085819125-0.03290324495173991-0.02685201959684491-0.03467846103012562,0.8391551999999999-0.7665126400000001-0.8022963200000001-0.76461824-0.7693247999999999,0.08056499804370106-0.07977723174262792-0.08204965484328568-0.07786017889156938-0.04163204473443329,0.84616744-0.7747713600000002-0.8097388799999999-0.7407168-0.7700824,0-0-0-0-0
CTU1,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,10000|1250|5000,23,5.87931671529077-5.953546078177169-5.792547789867967-6.514733796240762-5.999453891301528,0-0-0-0-0,0.037759821163490415-0.020520490128546953-0.037266107741743326-0.03170370706357062-0.03551403502933681,0.8127846400000001-0.7889843200000001-0.7863577599999999-0.7644672-0.7246079999999999,0.05283267042832449-0.05413992657558993-0.05986074564279988-0.04867175893159583-0.05292756068520248,0.8136720000000001-0.7910971199999999-0.8034136000000001-0.7701297599999999-0.7520668800000003,0-0-0-0-0
CTU1,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,10000|1250|5000,23,7.060310326516628-6.4536805264651775-7.5056894002482295-6.467663150746375-6.242260874714702,0-0-0-0-0,0.023492314154282212-0.02513033547438681-0.016015562694519758-0.03416733001358807-0.03619819227606058,0.8138265600000001-0.81090816-0.82385408-0.8088601599999999-0.8638656,0.07622427905444056-0.04657454335829243-0.06246904378058389-0.07224402368301526-0.043140214553568514,0.8268223999999998-0.8073987200000001-0.83535712-0.80903168-0.86474336,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,10000|1250|5000,23,13.460077087627724-13.607635848456994-14.713805412873626-14.557317076716572-13.920821759151295,0-0-0-0-0,0.017167992191389203-0.025220689829438925-0.028316631680354476-0.020926365163177252-0.026599269825965166,0.6299571199999999-0.6877222399999999-0.70686464-0.71875328-0.6163238400000001,0.051341769634746015-0.04805728262290358-0.04790987274609506-0.04818350806599483-0.05621250398689881,0.6732258400000001-0.7031023199999998-0.7253236800000001-0.70948544-0.6673104000000001,0-0-0-0-0
CTU1,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,10000|1250|5000,23,15.21516916854307-14.186314731603488-15.6109472385142-14.051063978113234-13.829972063656896,0-0-0-0-0,0.03480096557177603-0.032446108059957623-0.019452928798273206-0.022545005660504103-0.029069268377497792,0.76284672-0.7184320000000001-0.72530944-0.703872-0.5483724799999999,0.07006347903516144-0.06604057850781828-0.06505296849645674-0.07017069397261366-0.0676425052806735,0.7716873599999999-0.7127307999999999-0.7398385600000001-0.6688894400000003-0.50554496,0-0-0-0-0
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,10000|1250|5000,23,14.231749205850065-14.345295508392155-13.807197632733732-15.336186103988439-14.567017978755757,0-0-0-0-0,0.036122560035437346-0.02314842981286347-0.02732181246392429-0.024942547082901-0.02514479891397059,0.70180352-0.73934848-0.7712102399999999-0.73896704-0.7051916800000001,0.051095376338344066-0.04838621560484171-0.05525243016891181-0.04994167775148526-0.05684499725466594,0.7238103999999999-0.7406388800000002-0.78475424-0.7445195200000001-0.7371723199999998,0-0-0-0-0
CTU1,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,10000|1250|5000,23,15.27572857751511-14.941154479514807-13.410870251478627-15.023245088756084-13.886061006924137,0-0-0-0-0,0.022259231889620423-0.01936394232325256-0.026962384581565857-0.03364090295508504-0.03412880818359554,0.8138265600000001-0.7704473599999999-0.7704985599999999-0.76502912-0.70326528,0.07885133299278095-0.06690687170485035-0.07626615829067304-0.06657738651847467-0.06387080744607374,0.8268223999999998-0.7686763200000002-0.7786852799999999-0.7651784-0.6751465600000001,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,10000|1250|5000,121,25.95170801714994-33.14233263931237-25.465731375850737-26.478423909749836-22.238417551852763,0-0-0-0-0,0.3013334861025214-0.25313108204863966-0.22445626044645905-0.22507675969973207-0.24655267223715782,0.99687168-0.99404032-0.99470336-0.99545088-0.99376384,1.619749976240564-1.5906463853782042-1.2668813152005896-1.7793743438087404-1.2325415861560032,0.9967156800000001-0.9966984-0.9967313599999997-0.9967334400000001-0.9966897599999998,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,10000|1250|5000,121,8.213748804759234-6.343053689925-6.523573674727231-6.0872336607426405-7.693046445259824,0-0-0-0-0,0.02861245395615697-0.03437759797088802-0.04088599910028279-0.03357015014626086-0.05168049247004092,0.97644288-0.95821824-0.9553049599999999-0.9881190400000001-0.97033472,0.23038104511797428-0.18459877450950443-0.17088948835153134-0.13451772289117797-0.19874759276863188,0.97401936-0.9720262399999996-0.9679144000000003-0.9912772799999997-0.9778416000000003,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,10000|1250|5000,121,7.053233469836414-11.39297488424927-5.9668130041100085-7.524231620132923-5.934144232887775,0-0-0-0-0,0.02941391384229064-0.041136426851153374-0.03625583299435675-0.056485951179638505-0.04089386318810284,0.9968076800000001-0.99387904-0.99476736-0.9954304-0.99375104,0.1886539081344381-0.14783629712183027-0.15947875728597866-0.13935057668713852-0.14673462618375196,0.9967211199999999-0.99653984-0.99675792-0.9967457599999999-0.9967888,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KDE,tuning_True,5720|1040|4160,121,0.08774404786527157-0.057473424123600125-0.055720892967656255-0.05060240882448852-0.15699028689414263,0-0-0-0-0,3.1261893082410097-1.886313105467707-1.5037064268253744-3.1025524670258164-4.056726715993136,0.997655325443787-0.9962093195266272-0.9979123520710058-0.9945377218934911-0.9927847633136094,10.30413232720457-5.396054898120928-5.841080236784182-13.976213865552563-13.442076881660615,0.9958064441568049-0.9948645525147931-0.9977385355029584-0.9957761649408283-0.9958459689349113,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,GMM(full),tuning_True,10000|1250|5000,121,0.3250740154180676-2.4050507636275142-0.12949549383483827-0.1319747578818351-3.5350148358847946,0-0-0-0-0,0.0055696191266179085-0.05172538524493575-0.002961191115900874-0.0036371578462421894-0.03228113707154989,0.99750656-0.99736576-0.9997644800000001-0.9999795199999999-0.99938304,0.008822477352805436-0.12121716398978606-0.007315847720019519-0.00975367178907618-0.1530917564406991,0.9988691199999998-0.9994662400000001-0.9988035199999998-0.9988151999999999-0.9993209599999998,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,GMM(diag),tuning_True,10000|1250|5000,121,0.12600771873258054-0.12067207042127848-0.14886265387758613-0.05404735542833805-0.27042792714200914,0-0-0-0-0,0.003936271881684661-0.0008195687551051378-0.005259611643850803-0.0008394680917263031-0.0011071688495576382,0.9984435199999999-0.99793664-0.99822592-0.99831808-0.99816192,0.006547907565254718-0.02999426204478368-0.004223767924122513-0.008622516866307706-0.004166328976862132,0.99880736-0.9987275199999999-0.9986758400000001-0.9983667199999999-0.9988259200000004,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,10000|1250|5000,121,4.7939203542191535-3.6042354211676866-3.9040966141037643-4.334351968485862-4.198350182035938,0-0-0-0-0,0.0076227213721722364-0.005624210694804788-0.006905445130541921-0.010784490266814828-0.0077983662486076355,0.9834496-0.96923392-0.98781696-0.98974208-0.99655936,0.03548364517046139-0.03081767719704658-0.03604922263184562-0.04057821430033073-0.03638923799153417,0.9858891200000001-0.9717089600000002-0.9885092799999997-0.9885198399999997-0.99575664,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,10000|1250|5000,121,5.245706722140312-5.648300610715523-3.9063740398269147-5.010741433361545-3.573673179373145,0-0-0-0-0,0.007390815997496247-0.007438569096848369-0.004893700825050473-0.011059774085879326-0.004947122884914279,0.97666816-0.97740288-0.9732454399999999-0.9881190400000001-0.9848192,0.029903764766640962-0.030660195928066968-0.04154970063827932-0.019101080507971345-0.029668689926620573,0.9746382400000002-0.9793948800000003-0.9771691199999998-0.9912270399999997-0.9810744000000001,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,10000|1250|5000,121,4.812738043023273-3.857308330014348-7.759157660184428-4.8767226717900485-4.880441114772111,0-0-0-0-0,0.007590558845549822-0.0070652577560395-0.02404918009415269-0.019597740843892097-0.009288466069847345,0.99028736-0.9879424-0.9892736-0.99007232-0.99682304,0.03727103761630133-0.022072886722162365-0.02712526769610122-0.043379300623200834-0.03878388231387362,0.99032304-0.9901982400000003-0.99043808-0.9894078399999998-0.9970364799999997,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,Nystrom-GMM(diag),tuning_True,10000|1250|5000,121,3.054962192894891-3.2210394020657986-2.7107853605411947-3.3233636838849634-12.89559723669663,0-0-0-0-0,0.00378603208810091-0.00754367932677269-0.0033606737852096558-0.004804386058822274-0.04219751595519483,0.98092544-0.98222336-0.98052864-0.98938624-0.98911232,0.019066932413261385-0.023598423274233938-0.016050265985541046-0.014138735923916101-0.03453884347109124,0.9838937600000002-0.9851820800000002-0.9810576-0.9925860799999999-0.9902921599999999,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,10000|1250|5000,121,10.827719936147332-7.277534853667021-8.109193688258529-7.770670944824815-6.999597296817228,0-0-0-0-0,0.007655995897948742-0.007670378312468529-0.007030522916465998-0.006042821798473597-0.009303099941462278,0.9784575999999999-0.90488576-0.9730048-0.9687628800000001-0.99498496,0.0203078017802909-0.019285847386345267-0.02009473346406594-0.019580992741975934-0.019313685735687612,0.9783729600000003-0.9258211199999998-0.9746623999999999-0.97464592-0.9950590400000001,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,KJL-QS-GMM(diag),tuning_True,10000|1250|5000,121,8.12405213713646-7.576853585196659-7.702361966948956-8.005769562674686-7.651275839423761,0-0-0-0-0,0.007182858185842633-0.008265189127996564-0.0062863987404853106-0.006257974309846759-0.00669623794965446,0.9326284799999999-0.93621248-0.9496294399999999-0.9376639999999999-0.95226624,0.019724105205386876-0.021361786243505775-0.0181515600415878-0.018491465342231096-0.01738480308558792,0.9368830400000002-0.9496822400000002-0.9557168000000003-0.9446616000000001-0.9529848,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,10000|1250|5000,121,9.157808064250275-8.211505738319829-7.452215511118993-7.698752841446549-7.615551801631227,0-0-0-0-0,0.009803936816751957-0.008653031894937158-0.006577590946108103-0.008391084615141153-0.007013196125626564,0.97840384-0.97939968-0.94900224-0.95032832-0.9822464,0.02631761768134311-0.025728089443873614-0.024945413693785667-0.02390555969905108-0.024246244260575624,0.9781723199999999-0.9822134399999998-0.9539996799999999-0.9611563200000001-0.9797649600000001,0-0-0-0-0
MAWI1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(diag),tuning_True,10000|1250|5000,121,9.622504536760971-12.142571951495484-10.760284930467606-10.946134250145406-11.089594457065687,0-0-0-0-0,0.015715104527771473-0.014285280369222164-0.011718786787241697-0.009631925029680133-0.008298063883557916,0.92906496-0.9717043200000001-0.9427456-0.96276992-0.9640524800000001,0.02748401939170435-0.04502678196877241-0.03433367122197524-0.029731559730134905-0.034647110966034234,0.9354696-0.9736454399999998-0.9513214400000001-0.9695236800000003-0.96541616,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,10000|1250|5000,25,19.78777149831876-16.42552398168482-16.437493354314938-15.538408750900999-12.644619987113401,0-0-0-0-0,0.3015427750069648-0.26509191910736263-0.2690223141107708-0.2664597099646926-0.25728066405281425,0.85410304-0.8490393599999999-0.8312665600000001-0.83530752-0.8522265600000001,1.8329946319689043-1.949144569656346-1.8238840401056222-1.685280849225819-1.5684018391533754,0.8466996800000001-0.84694816-0.8473463200000001-0.8423100800000001-0.8533632000000001,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,10000|1250|5000,25,14.594876047922298-14.867987208766863-20.561560835922137-24.012712696567178-32.656781625701115,0-0-0-0-0,0.07956550596281886-0.0785477189347148-0.07909082295373082-0.0711449938826263-0.08397807343862951,0.70878976-0.7242201599999999-0.65955712-0.7843583999999999-0.87410176,0.205221268045716-0.22459189649671316-0.391462419310119-0.349256972305011-0.42213839961914346,0.6983539200000002-0.7328939200000001-0.65799584-0.7840329599999998-0.8656358399999998,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,10000|1250|5000,25,22.061914310092106-38.53627824340947-26.519171849591658-22.90250917011872-21.73139793612063,0-0-0-0-0,0.07446143706329167-0.07993320724926889-0.08692397805862129-0.09143237071111798-0.06885193521156907,0.8362496-0.82450304-0.89261696-0.81962496-0.8325977600000001,0.3370745366322808-0.3752305725356564-0.37487314188620074-0.36038886185269803-0.42224400885170327,0.84880416-0.82139392-0.8912143999999997-0.8111649599999998-0.83247432,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,KDE,tuning_True,10000|1250|5000,25,0.0746857919730246-0.08167382702231407-0.08211739594116807-0.07319637108594179-0.06248266622424126,0-0-0-0-0,1.5013162987306714-2.308287233579904-1.5938353568781167-1.3756559737958014-1.50236862199381,0.78900992-0.78885632-0.7731161599999999-0.7998208-0.7811814399999999,7.407450769061688-5.77076263158815-5.990015622286592-6.072998527227901-5.5554397836560385,0.7820400000000001-0.7791182400000002-0.77755648-0.8093272-0.7780375999999999,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,GMM(full),tuning_True,10000|1250|5000,25,90.93411258421838-65.00395032088272-1.4646055612247437-91.22391971130855-91.00929257762618,0-0-0-0-0,0.3692468358203769-0.4267540031578392-0.021384512772783637-0.37529651797376573-0.39681838057003915,0.9146726399999999-0.95949824-0.89166976-0.9071052799999999-0.9276748799999999,0.40066244879271834-0.4546614121529274-0.022635153366718442-0.40698444555746394-0.3956908258725889,0.91088624-0.9481353599999996-0.8932150400000001-0.9219937599999998-0.92377008,0-0-0-0-0
MACCDC1,IAT+SIZE,header_False,GMM(diag),tuning_True,10000|1250|5000,25,18.317813431844115-13.340465569868684-12.159587163478136-18.221358716720715-20.563371402211487,0-0-0-0-0,0.04234481742605567-0.043439638800919056-0.042145122308284044-0.04182814620435238-0.0012138180900365114,0.93997568-0.9362099199999999-0.89747584-0.9137868800000001-0.9376793600000001,0.04666778065729886-0.04644075675169006-0.04564376078778878-0.0455958514707163-0.04411485962336883,0.9227825599999999-0.9207353599999998-0.8995591999999999-0.922288-0.9297977599999999,0-0-0-0-0
