,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
,0_0|0_0|0_0,
CTU1,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,0|0|5000,23,11.519326133420691-7.608646841952577-10.15660364809446-9.864580027991906-8.476750031812117,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,4.409849059768021-4.410466078780591-4.411437907889486-4.411718434430659-4.41165995862335,0.5544367999999997-0.5597992000000002-0.5649472-0.5840561600000002-0.5734262400000001,961.289-961.673-961.289-961.673-961.097
CTU1,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,0|0|5000,23,7.046785028884187-6.9746200810186565-7.254926349967718-6.993299513589591-7.146106825210154,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,4.3997674771398305-4.397940444462002-4.446998631209135-4.398111580833793-4.405993617586791,0.6503627199999997-0.6498302399999999-0.6954893599999998-0.6548403200000001-0.6518974399999999,961.289-961.097-963.017-961.097-961.097
CTU1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,0|0|5000,23,6.394548648037016-4.298876998247579-4.960425363620743-4.762574711814523-4.406894562300295,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.28114303287118675-0.2822568230330944-0.2855031381547451-0.28070187371224165-0.28369292110204697,0.45472304-0.4560721599999997-0.4377043200000001-0.4522056-0.46604912000000004,263.281-263.281-263.329-263.281-263.329
CTU1,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,0|0|5000,23,5.811143694445491-4.35345543990843-6.628139862790704-6.856356230331585-9.474350633099675,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.28522709377110006-0.2795440012216568-0.2838321677222848-0.28378806475549934-0.28413436248898505,0.5035164800000002-0.5948435199999997-0.51547032-0.4545774399999999-0.46604912000000004,263.473-263.281-263.473-263.281-263.329
CTU1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,0|0|5000,23,11.945917541859671-9.100401141447946-9.895500432001427-9.581799321807921-8.754718852462247,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.28722854994237423-0.28574537839740516-0.2850882092118263-0.28819809660315515-0.28393053360283377,0.42297456000000005-0.44767920000000005-0.4502292800000001-0.4280790400000001-0.3725337600000001,263.489-263.345-263.441-263.441-263.345
CTU1,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,0|0|5000,23,14.27105875289999-8.685412896098569-9.091831276426092-8.973810465075076-9.674629469169304,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.2822594977915287-0.2860672952979803-0.2827393516153097-0.28131606366485357-0.2832978529110551,0.6537291199999996-0.6536592000000002-0.6520959999999999-0.6511291200000001-0.65731536,263.393-263.345-263.393-263.441-263.489
CTU1,IAT+SIZE,header_False,GMM(full),tuning_False,0|0|5000,23,0.03383501502685249-0.0185711570084095-0.017460818402469158-0.04272878356277943-0.024267345666885376,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.009455381110310555-0.009647772125899791-0.00982078455388546-0.010147999227046966-0.009970457889139653,0.7352206399999995-0.7372604800000001-0.7400089599999998-0.7252974400000004-0.76007152,4.883-4.883-4.883-4.883-4.883
CTU1,IAT+SIZE,header_False,GMM(full),tuning_True,0|0|5000,23,21.802352065220475-83.32781767612323-86.3506348025985-44.433861187659204-15.70384631305933,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.048558771722018716-0.1102753023058176-0.1549799082428217-0.0806103864684701-0.03386653032153845,0.79665632-0.7910820799999998-0.7996040000000002-0.7697742400000003-0.7913556799999998,27.006-62.398-88.942-44.702-18.158
CTU1,IAT+SIZE,header_False,GMM(diag),tuning_False,0|0|5000,23,0.018328452249988914-0.013795740669593215-0.013351570582017303-0.012154159834608436-0.0984815489500761,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.005966507084667683-0.0064527964964509014-0.006689846776425839-0.006626908294856548-0.005868291966617107,0.7169484800000001-0.7076945599999998-0.6812883199999997-0.6999380799999997-0.7255782400000003,0.83-0.83-0.83-0.83-0.83
CTU1,IAT+SIZE,header_False,GMM(diag),tuning_True,0|0|5000,23,8.264026068150997-24.982904033036903-11.747057457221672-13.173130366951227-12.084382058819756,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.01576617918908596-0.020684180185198783-0.013218728974461556-0.01678137470036745-0.01323452614247799,0.9141787199999999-0.8705255999999997-0.88824352-0.8828963200000003-0.8827278399999996,3.468-5.724-2.716-4.22-2.716
CTU1,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,0|0|5000,23,5.0826332424767315-4.10404129861854-4.369010788854212-3.36618236056529-2.820079543860629,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.1065021837875247-0.11151942096650601-0.11102901101112365-0.11190907049924136-0.11188745938241482,0.3862929599999999-0.35090495999999993-0.4293907200000001-0.37167855999999994-0.4130460000000001,23.357-23.357-23.357-23.357-23.357
