UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.6196+/-0.0259,train_time: 0.00000+/-0.00000,test_time: 0.38305+/-0.00123), => aucs:0.5980833333333334-0.6126222222222223-0.5996666666666666-0.668922222222222-0.6189444444444445, train_times:0-0-0-0-0, test_times:0.38275674702599644-0.38121469391044227-0.3835289932321757-0.3827611613087356-0.3850079319323413, n_comp: -, -, space_sizes: |model_spaces: 974.41-972.49-975.562-974.794-977.098,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9306+/-0.0140,train_time: 0.00000+/-0.00000,test_time: 0.01487+/-0.00049), => aucs:0.9427444444444444-0.9069499999999998-0.9457388888888891-0.924561111111111-0.9329611111111111, train_times:0-0-0-0-0, test_times:0.01564899313962087-0.015133129153400659-0.014855947846081108-0.01432900275103748-0.01436755177564919, n_comp: -, -, space_sizes: |model_spaces: 44.057-43.881-43.705-43.353-43.177,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9322+/-0.0359,train_time: 0.00000+/-0.00000,test_time: 0.01468+/-0.00048), => aucs:0.9592666666666669-0.9523888888888893-0.9179388888888887-0.8680666666666668-0.9634666666666665, train_times:0-0-0-0-0, test_times:0.014579519885592163-0.014532864873763174-0.015101459471043199-0.01392504465766251-0.015271039039362222, n_comp: -, -, space_sizes: |model_spaces: 42.831-42.831-43.893-42.655-43.717,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9099+/-0.0272,train_time: 0.00000+/-0.00000,test_time: 0.01385+/-0.00029), => aucs:0.8837222222222222-0.9278333333333333-0.8723888888888889-0.9434777777777775-0.9221499999999997, train_times:0-0-0-0-0, test_times:0.014055835385806858-0.01397004493046552-0.01327778878621757-0.014008653559722006-0.013945342693477868, n_comp: -, -, space_sizes: |model_spaces: 42.643-42.643-42.819-42.643-42.731,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9210+/-0.0241,train_time: 0.00000+/-0.00000,test_time: 0.01561+/-0.00003), => aucs:0.930211111111111-0.882-0.9563888888888888-0.9224444444444446-0.9139333333333333, train_times:0-0-0-0-0, test_times:0.015668560343328863-0.015566355909686535-0.015590100747067482-0.015606655587907881-0.015593763429205865, n_comp: -, -, space_sizes: |model_spaces: 44.069-44.069-44.069-44.069-44.069,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6485+/-0.0145,train_time: 0.00000+/-0.00000,test_time: 0.43864+/-0.00879), => aucs:0.6376111111111111-0.6670333333333331-0.6380111111111113-0.665388888888889-0.6346000000000002, train_times:0-0-0-0-0, test_times:0.4313365790178068-0.452545714227017-0.44554179956903683-0.4312666931306012-0.4324973852490075, n_comp: -, -, space_sizes: |model_spaces: 481.354-481.738-480.97-481.162-480.97,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.8031+/-0.0293,train_time: 0.00000+/-0.00000,test_time: 0.01693+/-0.00113), => aucs:0.8036055555555557-0.8110222222222223-0.8339666666666666-0.8187833333333335-0.7480055555555556, train_times:0-0-0-0-0, test_times:0.014895465434528887-0.016754262044560164-0.0170858618686907-0.018153692374471574-0.017767179524526, n_comp: -, -, space_sizes: |model_spaces: 23.443-23.619-24.505-23.801-23.619,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.8291+/-0.0849,train_time: 0.00000+/-0.00000,test_time: 0.01689+/-0.00086), => aucs:0.886266666666667-0.8623222222222221-0.6600000000000001-0.8673777777777779-0.8695055555555555, train_times:0-0-0-0-0, test_times:0.01545696061803028-0.01752302028471604-0.01644265715731308-0.017132428183685988-0.017871527129318564, n_comp: -, -, space_sizes: |model_spaces: 23.455-24.517-24.165-23.813-24.165,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6780+/-0.0196,train_time: 0.00000+/-0.00000,test_time: 0.01780+/-0.00124), => aucs:0.707627777777778-0.6908388888888889-0.6516666666666667-0.6753888888888889-0.6645666666666669, train_times:0-0-0-0-0, test_times:0.015922413719817997-0.017379630240611732-0.018701564997900277-0.019542513496708123-0.01747776985866949, n_comp: -, -, space_sizes: |model_spaces: 24.593-23.977-24.417-24.681-24.153,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.7587+/-0.0251,train_time: 0.00000+/-0.00000,test_time: 0.01820+/-0.00145), => aucs:0.7395111111111111-0.7404888888888889-0.8064611111111113-0.7614166666666667-0.7457388888888888, train_times:0-0-0-0-0, test_times:0.016097478498704732-0.01759130086284131-0.01868680426850915-0.018093335872981696-0.02053610284347087, n_comp: -, -, space_sizes: |model_spaces: 24.517-24.605-24.605-24.341-24.341,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
