AECHO1_2020,IAT+SIZE,header_False,GMM(full),tuning_True,IAT+SIZE,header_False,GMM(full),tuning_True,10000|280|1120,35,0.62921|0.17768,0.00000|0.00000,0.00296|0.00149,0.98586|0.00889,0.00470|0.00036,0.96679|0.00714
AECHO1_2020,IAT+SIZE,header_False,GMM(full),tuning_False,IAT+SIZE,header_False,GMM(full),tuning_False,10000|280|1120,35,0.03075|0.00790,0.00000|0.00000,0.00059|0.00006,0.94792|0.01568,0.00095|0.00025,0.92864|0.00217
AECHO1_2020,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,10000|280|1120,35,3.32146|0.08416,0.00000|0.00000,0.00154|0.00013,0.99077|0.00378,0.00420|0.00063,0.97067|0.00246
AECHO1_2020,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,10000|280|1120,35,3.94846|0.75357,0.00000|0.00000,0.00152|0.00022,0.04891|0.02049,0.00476|0.00163,0.06572|0.01933
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_True,10000|280|1120,35,4.57500|0.41625,0.00000|0.00000,0.00290|0.00224,0.98884|0.00190,0.00925|0.00934,0.97381|0.00381
AECHO1_2020,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-GMM(full),tuning_False,10000|280|1120,35,4.83417|0.84016,0.00000|0.00000,0.00279|0.00197,0.14019|0.05526,0.00824|0.00532,0.17619|0.06350
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_True,10000|280|1120,35,10.43379|1.79588,0.00000|0.00000,0.00192|0.00052,0.98181|0.00854,0.00891|0.00384,0.95964|0.00302
AECHO1_2020,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,IAT+SIZE,header_False,KJL-QS-GMM(full),tuning_False,10000|280|1120,35,21.35474|6.32467,0.00000|0.00000,0.00830|0.00841,0.94470|0.02581,0.01244|0.01428,0.93255|0.02466
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_True,10000|280|1120,35,8.53011|0.49077,0.00000|0.00000,0.00291|0.00188,0.98539|0.00353,0.00580|0.00154,0.97612|0.00535
AECHO1_2020,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,IAT+SIZE,header_False,Nystrom-QS-GMM(full),tuning_False,10000|280|1120,35,8.65683|0.35392,0.00000|0.00000,0.00202|0.00067,0.94217|0.01037,0.00458|0.00104,0.91561|0.00073
