Namespace(dataset='MAWI1_2020', feat='stats', gs='True', header='True', model='KJL-OCSVM(linear)', time='2021-04-05 17:50:29')
***MAWI1_2020, KJL-OCSVM(linear), stats, speedup/data/models/src_dst/stats-header_True/MAWI1_2020/before_proj_False-gs_True/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.04213437088765204 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020347427809610963, model_test_time: 0.021786943078041077
Total test time: 0.039019661489874125 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018478425219655037, model_test_time: 0.020541236270219088
Total test time: 0.03601437737233937 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018427120288833976, model_test_time: 0.017587257083505392
Total test time: 0.03610495408065617 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01844738214276731, model_test_time: 0.01765757193788886
Total test time: 0.036355377873405814 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0185702508315444, model_test_time: 0.017785127041861415
Total test time: 0.035955990897491574 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01836743182502687, model_test_time: 0.017588559072464705
Total test time: 0.03610875480808318 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018429151736199856, model_test_time: 0.01767960307188332
Total test time: 0.036182713927701116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018488579895347357, model_test_time: 0.01769413403235376
Total test time: 0.03623427776619792 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018381285946816206, model_test_time: 0.017852991819381714
Total test time: 0.03624469577334821 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01854274794459343, model_test_time: 0.017701947828754783
Total test time: 0.03589775995351374 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01829758589155972, model_test_time: 0.01760017406195402
Total test time: 0.03633016720414162 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018461183877661824, model_test_time: 0.017868983326479793
Total test time: 0.03594578220508993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018375192070379853, model_test_time: 0.017570590134710073
Total test time: 0.03607047302648425 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018380505964159966, model_test_time: 0.017689967062324286
Total test time: 0.036141515243798494 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01827722112648189, model_test_time: 0.017864294117316604
