Namespace(dataset='MAWI1_2020', feat='stats', gs='False', header='True', model='KJL-OCSVM(linear)', time='2021-04-05 17:54:44')
***MAWI1_2020, KJL-OCSVM(linear), stats, speedup/data/models/src_dst/stats-header_True/MAWI1_2020/before_proj_False-gs_False/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.0397161110304296 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018816363299265504, model_test_time: 0.020899747731164098
Total test time: 0.03745610476471484 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016948866890743375, model_test_time: 0.020507237873971462
Total test time: 0.034534623846411705 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01678433082997799, model_test_time: 0.017750293016433716
Total test time: 0.03469718131236732 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016911053098738194, model_test_time: 0.017786128213629127
Total test time: 0.03448540368117392 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01673130877315998, model_test_time: 0.01775409490801394
Total test time: 0.03447925834916532 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01673203823156655, model_test_time: 0.017747220117598772
Total test time: 0.034686660626903176 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016919855726882815, model_test_time: 0.01776680490002036
Total test time: 0.03448129305616021 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01680511492304504, model_test_time: 0.017676178133115172
Total test time: 0.03454254171811044 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016784748062491417, model_test_time: 0.017757793655619025
Total test time: 0.03461582399904728 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016850322019308805, model_test_time: 0.017765501979738474
Total test time: 0.034532020799815655 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016799436882138252, model_test_time: 0.017732583917677402
Total test time: 0.03439936088398099 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016731153009459376, model_test_time: 0.017668207874521613
Total test time: 0.034585875226184726 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016850791173055768, model_test_time: 0.017735084053128958
Total test time: 0.034680670127272606 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01694902405142784, model_test_time: 0.017731646075844765
Total test time: 0.03458066820167005 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016876990208402276, model_test_time: 0.017703677993267775
Total test time: 0.03488374827429652 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01697819121181965, model_test_time: 0.017905557062476873
Total test time: 0.03476723493076861 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017041941871866584, model_test_time: 0.017725293058902025
Total test time: 0.03447055979631841 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01673240284435451, model_test_time: 0.0177381569519639
Total test time: 0.0345557713881135 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016793915303424, model_test_time: 0.017761856084689498
Total test time: 0.03527068509720266 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017365074949339032, model_test_time: 0.017905610147863626
***1_th repeat
Total test time: 0.03472551493905485 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01675787311978638, model_test_time: 0.017967641819268465
Total test time: 0.03473259974271059 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0168878766708076, model_test_time: 0.01784472307190299
Total test time: 0.034799110144376755 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017041889019310474, model_test_time: 0.01775722112506628
Total test time: 0.03469671215862036 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01695688790641725, model_test_time: 0.017739824252203107
Total test time: 0.03467629314400256 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01686407206580043, model_test_time: 0.01781222107820213
Total test time: 0.03472019964829087 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016852612840011716, model_test_time: 0.017867586808279157
