Namespace(dataset='AECHO1_2020', feat='iat_size', gs='False', header='False', model='KJL-QS-init_GMM(full)', time='2021-04-05 18:35:01')
***AECHO1_2020, KJL-QS-init_GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/AECHO1_2020/before_proj_False-gs_False/KJL-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.02421308634802699 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01793302525766194, model_test_time: 0.006280061090365052
Total test time: 0.02262950106523931 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01600531698204577, model_test_time: 0.006624184083193541
Total test time: 0.028426947072148323 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02233762014657259, model_test_time: 0.006089326925575733
Total test time: 0.02232756605371833 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016173081006854773, model_test_time: 0.006154485046863556
Total test time: 0.02211933210492134 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016071517020463943, model_test_time: 0.0060478150844573975
Total test time: 0.022104956908151507 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016173810930922627, model_test_time: 0.00593114597722888
Total test time: 0.022173606092110276 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01613042503595352, model_test_time: 0.0060431810561567545
Total test time: 0.022126623895019293 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016075266059488058, model_test_time: 0.006051357835531235
Total test time: 0.022296264301985502 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01620688522234559, model_test_time: 0.006089379079639912
Total test time: 0.02198542281985283 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016001202864572406, model_test_time: 0.005984219955280423
Total test time: 0.02219193778000772 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016113236779347062, model_test_time: 0.006078701000660658
Total test time: 0.02206719806417823 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01606860221363604, model_test_time: 0.005998595850542188
Total test time: 0.02205083961598575 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01610104786232114, model_test_time: 0.005949791753664613
