Namespace(dataset='CTU1', feat='iat_size', gs='False', header='False', model='Nystrom-QS-init_GMM(full)', time='2021-04-05 17:29:14')
***CTU1, Nystrom-QS-init_GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/CTU1/before_proj_False-gs_False/Nystrom-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.024467891082167625 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015460670925676823, model_test_time: 0.009007220156490803
Total test time: 0.02254872629418969 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01375562697649002, model_test_time: 0.00879309931769967
Total test time: 0.02265367517247796 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013683072291314602, model_test_time: 0.008970602881163359
Total test time: 0.022674353094771504 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013729584170505404, model_test_time: 0.0089447689242661
Total test time: 0.022982069989666343 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013722188072279096, model_test_time: 0.009259881917387247
Total test time: 0.022917327703908086 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01405162364244461, model_test_time: 0.008865704061463475
Total test time: 0.022531484020873904 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013745574047788978, model_test_time: 0.008785909973084927
Total test time: 0.022427264135330915 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013665884267538786, model_test_time: 0.00876137986779213
Total test time: 0.022363355616107583 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013694322668015957, model_test_time: 0.008669032948091626
Total test time: 0.022513253847137094 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013777866028249264, model_test_time: 0.00873538781888783
Total test time: 0.022420700872316957 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013728281948715448, model_test_time: 0.008692418923601508
Total test time: 0.0225432557053864 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013664790894836187, model_test_time: 0.008878464810550213
Total test time: 0.022445598850026727 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013738491805270314, model_test_time: 0.008707107044756413
Total test time: 0.02335879812017083 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01445673918351531, model_test_time: 0.008902058936655521
Total test time: 0.022895348258316517 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013662343146279454, model_test_time: 0.009233005112037063
Total test time: 0.023022904060781002 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01422829506918788, model_test_time: 0.008794608991593122
Total test time: 0.02245174301788211 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013672499917447567, model_test_time: 0.008779243100434542
Total test time: 0.022572683868929744 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013683906057849526, model_test_time: 0.008888777811080217
Total test time: 0.022531327791512012 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01375916670076549, model_test_time: 0.008772161090746522
Total test time: 0.02280794968828559 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013986985897645354, model_test_time: 0.008820963790640235
***1_th repeat
Total test time: 0.022615549387410283 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0138889632653445, model_test_time: 0.008726586122065783
Total test time: 0.022697269916534424 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013772864826023579, model_test_time: 0.008924405090510845
Total test time: 0.02254398469813168 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013762709917500615, model_test_time: 0.008781274780631065
Total test time: 0.02275367872789502 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013797086896374822, model_test_time: 0.0089565918315202
Total test time: 0.022563153877854347 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013789742952212691, model_test_time: 0.008773410925641656
Total test time: 0.022625497076660395 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013841930078342557, model_test_time: 0.008783566998317838
Total test time: 0.022924881661310792 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013807659735903144, model_test_time: 0.009117221925407648
