Namespace(dataset='UNB345_3', feat='iat_size', gs='False', header='False', model='KJL-OCSVM(linear)', time='2021-04-05 17:14:03')
***UNB345_3, KJL-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/UNB345_3/before_proj_False-gs_False/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.03828518302179873 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01762791583314538, model_test_time: 0.02065726718865335
Total test time: 0.03742078598588705 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015780783956870437, model_test_time: 0.021640002029016614
Total test time: 0.03374157287180424 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015833806013688445, model_test_time: 0.017907766858115792
Total test time: 0.03372021927498281 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015818545129150152, model_test_time: 0.017901674145832658
Total test time: 0.033710426883772016 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0157648460008204, model_test_time: 0.017945580882951617
Total test time: 0.03361667366698384 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01577729475684464, model_test_time: 0.017839378910139203
Total test time: 0.033733446849510074 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015814012847840786, model_test_time: 0.017919434001669288
Total test time: 0.03375193779356778 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015841306187212467, model_test_time: 0.01791063160635531
Total test time: 0.033625424606725574 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015755522763356566, model_test_time: 0.017869901843369007
Total test time: 0.0337216779589653 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01580620091408491, model_test_time: 0.01791547704488039
Total test time: 0.033613862469792366 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01575578353367746, model_test_time: 0.017858078936114907
Total test time: 0.0336363622918725 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01575656421482563, model_test_time: 0.01787979807704687
Total test time: 0.033801421290263534 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01588880899362266, model_test_time: 0.017912612296640873
Total test time: 0.0337157400790602 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015815576072782278, model_test_time: 0.01790016400627792
Total test time: 0.033855534391477704 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01579692936502397, model_test_time: 0.018058605026453733
Total test time: 0.033692874014377594 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015779221197590232, model_test_time: 0.017913652816787362
Total test time: 0.033615790074691176 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01575781498104334, model_test_time: 0.017857975093647838
Total test time: 0.033735584234818816 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015829379204660654, model_test_time: 0.017906205030158162
Total test time: 0.033887777011841536 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015835057012736797, model_test_time: 0.018052719999104738
