Namespace(dataset='MAWI1_2020', feat='stats', gs='False', header='True', model='KJL-QS-init_GMM(diag)', time='2021-04-05 17:55:18')
***MAWI1_2020, KJL-QS-init_GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/MAWI1_2020/before_proj_False-gs_False/KJL-QS-init_GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.02331907977350056 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01860854378901422, model_test_time: 0.0047105359844863415
Total test time: 0.021094962023198605 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016650005942210555, model_test_time: 0.0044449560809880495
Total test time: 0.021093452349305153 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01666177809238434, model_test_time: 0.0044316742569208145
Total test time: 0.021261791000142694 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016740581952035427, model_test_time: 0.004521209048107266
Total test time: 0.021108869463205338 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01668922509998083, model_test_time: 0.004419644363224506
Total test time: 0.02119085006415844 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016713862074539065, model_test_time: 0.004476987989619374
Total test time: 0.021100901067256927 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01662688096985221, model_test_time: 0.004474020097404718
Total test time: 0.0215383586473763 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017079078825190663, model_test_time: 0.004459279822185636
Total test time: 0.02113777701742947 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01667708996683359, model_test_time: 0.0044606870505958796
Total test time: 0.021225225878879428 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016711205011233687, model_test_time: 0.0045140208676457405
Total test time: 0.021369551541283727 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016825790517032146, model_test_time: 0.00454376102425158
Total test time: 0.021173922810703516 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01673927973024547, model_test_time: 0.004434643080458045
Total test time: 0.021076368633657694 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016609068494290113, model_test_time: 0.00446730013936758
Total test time: 0.021086420863866806 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016635578824207187, model_test_time: 0.004450842039659619
Total test time: 0.021258454769849777 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01671245484612882, model_test_time: 0.004545999923720956
Total test time: 0.021244550123810768 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01669365307316184, model_test_time: 0.004550897050648928
Total test time: 0.021242517279461026 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016800060169771314, model_test_time: 0.0044424571096897125
Total test time: 0.021213766187429428 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01668792311102152, model_test_time: 0.004525843076407909
Total test time: 0.021266320953145623 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016748863039538264, model_test_time: 0.004517457913607359
Total test time: 0.021235798951238394 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016673444071784616, model_test_time: 0.004562354879453778
***1_th repeat
Total test time: 0.022176500177010894 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01758492598310113, model_test_time: 0.004591574193909764
Total test time: 0.021594558842480183 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01677183178253472, model_test_time: 0.004822727059945464
Total test time: 0.02158247586339712 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016958711901679635, model_test_time: 0.004623763961717486
Total test time: 0.021754405228421092 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017088454216718674, model_test_time: 0.004665951011702418
Total test time: 0.021516952896490693 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017076266929507256, model_test_time: 0.0044406859669834375
Total test time: 0.021750761196017265 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017097883159294724, model_test_time: 0.004652878036722541
Total test time: 0.021607164293527603 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01703861029818654, model_test_time: 0.0045685539953410625
Total test time: 0.02166607091203332 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017077881144359708, model_test_time: 0.004588189767673612
Total test time: 0.021525390213355422 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016978452214971185, model_test_time: 0.004546937998384237
Total test time: 0.021649922942742705 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01704683806747198, model_test_time: 0.004603084875270724
