Namespace(dataset='UNB345_3', feat='iat_size', gs='False', header='False', model='KJL-GMM(diag)', time='2021-04-05 17:14:21')
***UNB345_3, KJL-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/UNB345_3/before_proj_False-gs_False/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.0197676089592278 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017387076979503036, model_test_time: 0.002380531979724765
Total test time: 0.017847766634076834 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015644999919459224, model_test_time: 0.00220276671461761
Total test time: 0.017743232427164912 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01560958125628531, model_test_time: 0.0021336511708796024
Total test time: 0.01775745302438736 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015624635154381394, model_test_time: 0.0021328178700059652
Total test time: 0.017895475961267948 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01571661583147943, model_test_time: 0.002178860129788518
Total test time: 0.017832974903285503 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015638176817446947, model_test_time: 0.0021947980858385563
Total test time: 0.01783411903306842 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015609737019985914, model_test_time: 0.0022243820130825043
Total test time: 0.01780927600339055 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015683385776355863, model_test_time: 0.002125890227034688
Total test time: 0.017795368563383818 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015615831827744842, model_test_time: 0.002179536735638976
Total test time: 0.017671666806563735 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015501869842410088, model_test_time: 0.0021697969641536474
Total test time: 0.017730887979269028 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015603018924593925, model_test_time: 0.0021278690546751022
Total test time: 0.01783187920227647 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015669270185753703, model_test_time: 0.002162609016522765
Total test time: 0.017868391005322337 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01568874972872436, model_test_time: 0.0021796412765979767
Total test time: 0.017772088525816798 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015530518256127834, model_test_time: 0.002241570269688964
Total test time: 0.017776462249457836 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01564895734190941, model_test_time: 0.0021275049075484276
Total test time: 0.017719638301059604 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015581196174025536, model_test_time: 0.002138442127034068
Total test time: 0.017816462786868215 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015666092978790402, model_test_time: 0.002150369808077812
Total test time: 0.017780577996745706 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01559650874696672, model_test_time: 0.002184069249778986
Total test time: 0.017707658698782325 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015538173727691174, model_test_time: 0.0021694849710911512
Total test time: 0.01774192973971367 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015606300672516227, model_test_time: 0.002135629067197442
***1_th repeat
Total test time: 0.018453095108270645 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01616454403847456, model_test_time: 0.0022885510697960854
Total test time: 0.018080062931403518 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015821410110220313, model_test_time: 0.0022586528211832047
Total test time: 0.01783563126809895 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01568349008448422, model_test_time: 0.002152141183614731
Total test time: 0.01787599828094244 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0157152630854398, model_test_time: 0.002160735195502639
Total test time: 0.017989435931667686 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0157136470079422, model_test_time: 0.002275788923725486
