Namespace(dataset='CTU1', feat='iat_size', gs='False', header='False', model='Nystrom-OCSVM(linear)', time='2021-04-05 17:30:06')
***CTU1, Nystrom-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/CTU1/before_proj_False-gs_False/Nystrom-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.03645576210692525 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015643595019355416, model_test_time: 0.020812167087569833
Total test time: 0.03535969112999737 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013863806147128344, model_test_time: 0.02149588498286903
Total test time: 0.03162047523073852 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013838492101058364, model_test_time: 0.017781983129680157
Total test time: 0.03154261130839586 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013805420370772481, model_test_time: 0.01773719093762338
Total test time: 0.031820327043533325 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013852347852662206, model_test_time: 0.01796797919087112
Total test time: 0.031767408130690455 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013758335029706359, model_test_time: 0.018009073100984097
Total test time: 0.03154136100783944 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013794533908367157, model_test_time: 0.017746827099472284
Total test time: 0.03159755910746753 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013695156201720238, model_test_time: 0.017902402905747294
Total test time: 0.03190084965899587 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014072926715016365, model_test_time: 0.0178279229439795
Total test time: 0.03167131287045777 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013797763036563993, model_test_time: 0.017873549833893776
Total test time: 0.031560212606564164 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013812293764203787, model_test_time: 0.017747918842360377
Total test time: 0.031535579822957516 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013769481796771288, model_test_time: 0.017766098026186228
Total test time: 0.03157401690259576 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01380510674789548, model_test_time: 0.01776891015470028
Total test time: 0.03144000330939889 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013764168368652463, model_test_time: 0.017675834940746427
Total test time: 0.03151292190887034 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013746564043685794, model_test_time: 0.017766357865184546
Total test time: 0.03154828958213329 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013773128390312195, model_test_time: 0.0177751611918211
Total test time: 0.03159313113428652 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013759116176515818, model_test_time: 0.017834014957770705
Total test time: 0.03146130498498678 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013708176091313362, model_test_time: 0.01775312889367342
Total test time: 0.031601204071193933 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013748854165896773, model_test_time: 0.01785234990529716
Total test time: 0.03152432921342552 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01377041800878942, model_test_time: 0.017753911204636097
***1_th repeat
Total test time: 0.03179381531663239 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013814483303576708, model_test_time: 0.017979332013055682
Total test time: 0.03174532391130924 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013838858110830188, model_test_time: 0.017906465800479054
Total test time: 0.03173469821922481 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013855941127985716, model_test_time: 0.017878757091239095
Total test time: 0.03188251378014684 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013871877919882536, model_test_time: 0.0180106358602643
Total test time: 0.031819022027775645 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013883753912523389, model_test_time: 0.017935268115252256
Total test time: 0.03695561643689871 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013780729146674275, model_test_time: 0.023174887290224433
Total test time: 0.03176766843535006 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013919954188168049, model_test_time: 0.01784771424718201
Total test time: 0.031845014076679945 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01386328600347042, model_test_time: 0.017981728073209524
Total test time: 0.03169678198173642 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013837818056344986, model_test_time: 0.017858963925391436
Total test time: 0.0316992811858654 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013856827979907393, model_test_time: 0.01784245320595801
Total test time: 0.031566777266561985 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013697083108127117, model_test_time: 0.017869694158434868
Total test time: 0.0316608939319849 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013825108064338565, model_test_time: 0.017835785867646337
Total test time: 0.03177636582404375 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013932088855654001, model_test_time: 0.01784427696838975
Total test time: 0.03168730088509619 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01381135662086308, model_test_time: 0.017875944264233112
Total test time: 0.03180917678400874 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013947139726951718, model_test_time: 0.017862037057057023
