Namespace(dataset='CTU1', feat='iat_size', gs='False', header='False', model='KJL-GMM(full)', time='2021-04-05 17:28:50')
***CTU1, KJL-GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/CTU1/before_proj_False-gs_False/KJL-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.023551042890176177 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01540171098895371, model_test_time: 0.008149331901222467
Total test time: 0.016080374596640468 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013688019709661603, model_test_time: 0.0023923548869788647
Total test time: 0.015841671032831073 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01352348504588008, model_test_time: 0.0023181859869509935
Total test time: 0.01593281957320869 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013567548710852861, model_test_time: 0.0023652708623558283
Total test time: 0.016025790944695473 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01360765378922224, model_test_time: 0.0024181371554732323
Total test time: 0.015833130106329918 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013493587961420417, model_test_time: 0.002339542144909501
Total test time: 0.01597896800376475 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01353442296385765, model_test_time: 0.002444545039907098
Total test time: 0.0160049581900239 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013562132138758898, model_test_time: 0.0024428260512650013
Total test time: 0.015903964871540666 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013558747014030814, model_test_time: 0.0023452178575098515
Total test time: 0.01599719701334834 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013551871059462428, model_test_time: 0.002445325953885913
Total test time: 0.01596511318348348 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013638332253322005, model_test_time: 0.002326780930161476
Total test time: 0.016093242214992642 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013609529240056872, model_test_time: 0.00248371297493577
Total test time: 0.01606386573985219 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013678436866030097, model_test_time: 0.002385428873822093
Total test time: 0.015865475637838244 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013541818829253316, model_test_time: 0.0023236568085849285
Total test time: 0.016008397098630667 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013603956904262304, model_test_time: 0.0024044401943683624
Total test time: 0.016025791177526116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013646040111780167, model_test_time: 0.0023797510657459497
Total test time: 0.015898963203653693 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013577339239418507, model_test_time: 0.0023216239642351866
Total test time: 0.01593282027170062 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013541194377467036, model_test_time: 0.0023916258942335844
Total test time: 0.022645967546850443 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01373156439512968, model_test_time: 0.008914403151720762
Total test time: 0.01607204112224281 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013611403061076999, model_test_time: 0.0024606380611658096
***1_th repeat
Total test time: 0.022640395211055875 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013752554077655077, model_test_time: 0.008887841133400798
Total test time: 0.016123499255627394 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013692341977730393, model_test_time: 0.0024311572778970003
Total test time: 0.015891621122136712 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01354291196912527, model_test_time: 0.0023487091530114412
Total test time: 0.015968600055202842 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013534369179978967, model_test_time: 0.002434230875223875
