Namespace(dataset='DWSHR_WSHR_2020', feat='iat_size', gs='False', header='False', model='Nystrom-GMM(full)', time='2021-04-05 18:51:05')
***DWSHR_WSHR_2020, Nystrom-GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/DWSHR_WSHR_2020/before_proj_False-gs_False/Nystrom-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.018050110898911953 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015508584911003709, model_test_time: 0.002541525987908244
Total test time: 0.01610266324132681 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013517491053789854, model_test_time: 0.002585172187536955
Total test time: 0.01592442928813398 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01347108418121934, model_test_time: 0.0024533451069146395
Total test time: 0.015975682996213436 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013545410009101033, model_test_time: 0.002430272987112403
Total test time: 0.015835469122976065 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01348467799834907, model_test_time: 0.002350791124626994
Total test time: 0.015975473215803504 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013541502179577947, model_test_time: 0.0024339710362255573
Total test time: 0.015928126871585846 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01351311500184238, model_test_time: 0.0024150118697434664
Total test time: 0.01593260746449232 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01358525431714952, model_test_time: 0.002347353147342801
Total test time: 0.015969481086358428 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013501084176823497, model_test_time: 0.002468396909534931
Total test time: 0.015953700756654143 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013569679809734225, model_test_time: 0.002384020946919918
Total test time: 0.015819009160622954 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01348243816755712, model_test_time: 0.002336570993065834
Total test time: 0.01591645902954042 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013554991222918034, model_test_time: 0.002361467806622386
Total test time: 0.015905732056126 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013575879158452153, model_test_time: 0.0023298528976738453
Total test time: 0.01590036484412849 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013539730105549097, model_test_time: 0.0023606347385793924
Total test time: 0.01596172177232802 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01357650407589972, model_test_time: 0.002385217696428299
Total test time: 0.015868437942117453 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013533791992813349, model_test_time: 0.002334645949304104
Total test time: 0.015815886901691556 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013468896970152855, model_test_time: 0.002346989931538701
Total test time: 0.0159955273848027 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01353666023351252, model_test_time: 0.0024588671512901783
Total test time: 0.015859584789723158 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013473584782332182, model_test_time: 0.002386000007390976
Total test time: 0.016050161560997367 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013594523770734668, model_test_time: 0.002455637790262699
***1_th repeat
Total test time: 0.015991255408152938 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013617807533591986, model_test_time: 0.002373447874560952
Total test time: 0.015976723982021213 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013541294960305095, model_test_time: 0.002435429021716118
Total test time: 0.01604807935655117 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013572493102401495, model_test_time: 0.0024755862541496754
Total test time: 0.015791872749105096 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013451290782541037, model_test_time: 0.0023405819665640593
Total test time: 0.01578390458598733 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013447593664750457, model_test_time: 0.0023363109212368727
Total test time: 0.015929012093693018 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013490928104147315, model_test_time: 0.002438083989545703
Total test time: 0.01615110202692449 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013717131922021508, model_test_time: 0.0024339701049029827
Total test time: 0.015889325877651572 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013482647947967052, model_test_time: 0.0024066779296845198
Total test time: 0.01591609721072018 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013542858185246587, model_test_time: 0.0023732390254735947
