Namespace(dataset='CTU1', feat='iat_size', gs='False', header='False', model='Nystrom-GMM(diag)', time='2021-04-05 17:30:23')
***CTU1, Nystrom-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/CTU1/before_proj_False-gs_False/Nystrom-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.017853597877547145 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015516191953793168, model_test_time: 0.002337405923753977
Total test time: 0.01606527133844793 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013917715288698673, model_test_time: 0.002147556049749255
Total test time: 0.015865160850808024 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013683122815564275, model_test_time: 0.0021820380352437496
Total test time: 0.01588037167675793 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013694687746465206, model_test_time: 0.0021856839302927256
Total test time: 0.015866307308897376 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013691040221601725, model_test_time: 0.0021752670872956514
Total test time: 0.015834171790629625 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013682031771168113, model_test_time: 0.0021521400194615126
Total test time: 0.015953030437231064 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013716824352741241, model_test_time: 0.0022362060844898224
Total test time: 0.01601672708056867 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013804898131638765, model_test_time: 0.002211828948929906
Total test time: 0.01594932982698083 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013788230950012803, model_test_time: 0.002161098876968026
Total test time: 0.01596662076190114 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013715676730498672, model_test_time: 0.0022509440314024687
Total test time: 0.01587110012769699 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013708385871723294, model_test_time: 0.0021627142559736967
Total test time: 0.015913809183984995 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013775731204077601, model_test_time: 0.0021380779799073935
Total test time: 0.015824431786313653 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013685364974662662, model_test_time: 0.0021390668116509914
Total test time: 0.01594407088123262 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013713490683585405, model_test_time: 0.002230580197647214
Total test time: 0.01592599810101092 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01370760495774448, model_test_time: 0.0022183931432664394
Total test time: 0.015723805176094174 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013601144310086966, model_test_time: 0.002122660866007209
Total test time: 0.015859639970585704 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013643590966239572, model_test_time: 0.0022160490043461323
Total test time: 0.01594209182076156 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013764220755547285, model_test_time: 0.0021778710652142763
Total test time: 0.0158784962259233 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013691874919459224, model_test_time: 0.002186621306464076
Total test time: 0.016287568723782897 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014098708750680089, model_test_time: 0.002188859973102808
***1_th repeat
Total test time: 0.01629527611657977 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0139994858764112, model_test_time: 0.0022957902401685715
Total test time: 0.016197724035009742 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013729897793382406, model_test_time: 0.0024678262416273355
Total test time: 0.01596339326351881 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013780522160232067, model_test_time: 0.002182871103286743
Total test time: 0.01595266256481409 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013764479663223028, model_test_time: 0.0021881829015910625
Total test time: 0.0159154764842242 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013735209358856082, model_test_time: 0.0021802671253681183
Total test time: 0.015828076750040054 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013684790814295411, model_test_time: 0.002143285935744643
Total test time: 0.015899485908448696 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013719948008656502, model_test_time: 0.0021795378997921944
Total test time: 0.015962142264470458 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013760313158854842, model_test_time: 0.002201829105615616
Total test time: 0.015928338980302215 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01375401089899242, model_test_time: 0.0021743280813097954
Total test time: 0.015812972327694297 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013657238334417343, model_test_time: 0.0021557339932769537
Total test time: 0.01593292411416769 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013755782041698694, model_test_time: 0.002177142072468996
Total test time: 0.01594011066481471 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013735363958403468, model_test_time: 0.0022047467064112425
Total test time: 0.01590703707188368 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01375854224897921, model_test_time: 0.0021484948229044676
Total test time: 0.015787036158144474 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013642655219882727, model_test_time: 0.0021443809382617474
