Namespace(dataset='MACCDC1', feat='stats', gs='True', header='True', model='KJL-OCSVM(linear)', time='2021-04-05 18:06:43')
***MACCDC1, KJL-OCSVM(linear), stats, speedup/data/models/src_dst/stats-header_True/MACCDC1/before_proj_False-gs_True/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.036402512108907104 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01571738999336958, model_test_time: 0.020685122115537524
Total test time: 0.03462876915000379 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014236830174922943, model_test_time: 0.020391938975080848
Total test time: 0.031539157032966614 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013982344884425402, model_test_time: 0.017556812148541212
Total test time: 0.03163238684646785 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014008906902745366, model_test_time: 0.017623479943722486
Total test time: 0.031629729783162475 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014067240990698338, model_test_time: 0.017562488792464137
Total test time: 0.0315801992546767 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014022449031472206, model_test_time: 0.017557750223204494
Total test time: 0.031654316233471036 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014074899023398757, model_test_time: 0.01757941721007228
Total test time: 0.0317361403722316 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013970989268273115, model_test_time: 0.017765151103958488
Total test time: 0.03166301385499537 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014033282874152064, model_test_time: 0.017629730980843306
Total test time: 0.03148389630950987 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013865050161257386, model_test_time: 0.017618846148252487
Total test time: 0.03165697189979255 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014002499869093299, model_test_time: 0.017654472030699253
Total test time: 0.031679212814196944 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01398395886644721, model_test_time: 0.017695253947749734
Total test time: 0.03186624916270375 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014073336962610483, model_test_time: 0.01779291220009327
Total test time: 0.03163441922515631 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01399984396994114, model_test_time: 0.017634575255215168
Total test time: 0.03199302195571363 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01408682600595057, model_test_time: 0.01790619594976306
Total test time: 0.03165535791777074 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014031981118023396, model_test_time: 0.017623376799747348
Total test time: 0.03167608682997525 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014019011752679944, model_test_time: 0.017657075077295303
Total test time: 0.0318740620277822 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014050419209524989, model_test_time: 0.017823642818257213
Total test time: 0.03168374393135309 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014026459772139788, model_test_time: 0.017657284159213305
Total test time: 0.031651711789891124 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014090628828853369, model_test_time: 0.017561082961037755
***1_th repeat
Total test time: 0.032431366853415966 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014620015863329172, model_test_time: 0.017811350990086794
Total test time: 0.03222422697581351 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014465898973867297, model_test_time: 0.01775832800194621
Total test time: 0.032335113966837525 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014606631128117442, model_test_time: 0.017728482838720083
Total test time: 0.032318655867129564 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014586108969524503, model_test_time: 0.01773254689760506
Total test time: 0.03232298023067415 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014580485178157687, model_test_time: 0.01774249505251646
Total test time: 0.03225099830888212 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014544807141646743, model_test_time: 0.017706191167235374
Total test time: 0.03251996380276978 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014672258868813515, model_test_time: 0.017847704933956265
Total test time: 0.03219490102492273 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014513242058455944, model_test_time: 0.017681658966466784
Total test time: 0.03216870501637459 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014442253159359097, model_test_time: 0.01772645185701549
Total test time: 0.03231448889710009 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01436401973478496, model_test_time: 0.01795046916231513
