UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.5852+/-0.0034,train_time: 0.00000+/-0.00000,test_time: 0.41575+/-0.00968), => aucs:0.5788777777777779-0.5865333333333334-0.5876777777777777-0.5845666666666668-0.5881055555555557, train_times:0-0-0-0-0, test_times:0.3990523990942165-0.4107274443143979-0.4237420621677302-0.42082328217802567-0.42442737671080977, n_comp: -, -, space_sizes: |model_spaces: 962.506-962.506-961.738-962.89-962.89,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.0550+/-0.0589,train_time: 0.00000+/-0.00000,test_time: 0.01489+/-0.00088), => aucs:0.01944444444444447-0.17162777777777777-0.04132777777777782-0.0215611111111111-0.020855555555555554, train_times:0-0-0-0-0, test_times:0.013956965634133667-0.015928338922094554-0.013900781900156289-0.015861936600413174-0.014817481115460395, n_comp: -, -, space_sizes: |model_spaces: 42.379-42.379-42.379-42.379-42.379,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.7541+/-0.1237,train_time: 0.00000+/-0.00000,test_time: 0.01483+/-0.00084), => aucs:0.590611111111111-0.6161555555555557-0.8721166666666667-0.8459444444444445-0.8457444444444444, train_times:0-0-0-0-0, test_times:0.0139136289129965-0.014799760177265853-0.014923257543705404-0.014206199441105127-0.016331931797321887, n_comp: -, -, space_sizes: |model_spaces: 42.391-42.391-42.391-42.391-42.391,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.9328+/-0.0362,train_time: 0.00000+/-0.00000,test_time: 0.01519+/-0.00062), => aucs:0.9469555555555553-0.8609666666666665-0.9490333333333332-0.9589777777777779-0.9481277777777779, train_times:0-0-0-0-0, test_times:0.014443799783475698-0.015698669117409737-0.01604361298959702-0.014599018450826406-0.015146261011250318, n_comp: -, -, space_sizes: |model_spaces: 42.731-43.089-42.731-42.731-42.643,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-47), iat_size(auc: 0.8402+/-0.0476,train_time: 0.00000+/-0.00000,test_time: 0.01703+/-0.00109), => aucs:0.8989833333333334-0.8154-0.8964166666666668-0.7951277777777778-0.7948388888888889, train_times:0-0-0-0-0, test_times:0.015603116480633616-0.01724035677034408-0.01694812310161069-0.018907452607527374-0.016434034134726973, n_comp: -, -, space_sizes: |model_spaces: 44.069-44.069-44.069-43.893-44.069,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.5896+/-0.0245,train_time: 0.00000+/-0.00000,test_time: 0.45772+/-0.00529), => aucs:0.564188888888889-0.5829777777777778-0.5831111111111114-0.5811888888888889-0.6365333333333332, train_times:0-0-0-0-0, test_times:0.44776906626066193-0.45693907914683224-0.46071593050146475-0.4608852065983228-0.46230915788328275, n_comp: -, -, space_sizes: |model_spaces: 481.546-481.354-481.354-481.354-481.354,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.2880+/-0.1522,train_time: 0.00000+/-0.00000,test_time: 0.01600+/-0.00061), => aucs:0.29842777777777774-0.13091111111111114-0.35607222222222223-0.5313999999999999-0.12317777777777779, train_times:0-0-0-0-0, test_times:0.01587534595746547-0.015633111260831355-0.0164026943850331-0.015173361112829298-0.01692049450939521, n_comp: -, -, space_sizes: |model_spaces: 23.179-23.179-23.179-23.179-23.179,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.3597+/-0.0385,train_time: 0.00000+/-0.00000,test_time: 0.01641+/-0.00057), => aucs:0.37290555555555555-0.30954999999999994-0.3221166666666668-0.4132666666666667-0.3806111111111112, train_times:0-0-0-0-0, test_times:0.016177089349366725-0.01586891305632889-0.017220854316838084-0.015840222348924727-0.016929782752413303, n_comp: -, -, space_sizes: |model_spaces: 23.191-23.191-23.191-23.191-23.191,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.6539+/-0.0359,train_time: 0.00000+/-0.00000,test_time: 0.01792+/-0.00104), => aucs:0.7049055555555556-0.6709222222222222-0.6307500000000001-0.6629055555555554-0.599811111111111, train_times:0-0-0-0-0, test_times:0.016571981797460465-0.017861635074950755-0.01726697429548949-0.019658974383492022-0.018251324421726167, n_comp: -, -, space_sizes: |model_spaces: 24.241-23.713-24.329-24.065-23.977,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(diag), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-23), iat_size(auc: 0.7351+/-0.0208,train_time: 0.00000+/-0.00000,test_time: 0.01785+/-0.00122), => aucs:0.7494611111111111-0.7161333333333333-0.763938888888889-0.7383388888888887-0.7077500000000001, train_times:0-0-0-0-0, test_times:0.015766192961018534-0.018650917313061656-0.01894920999184251-0.018720462743658572-0.017175952950492502, n_comp: -, -, space_sizes: |model_spaces: 24.517-24.517-24.517-24.341-24.253,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
