Namespace(dataset='AECHO1_2020', feat='iat_size', gs='False', header='False', model='Nystrom-OCSVM(linear)', time='2021-04-01 08:51:16')
***AECHO1_2020, Nystrom-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/AECHO1_2020/before_proj_False-gs_False/Nystrom-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.05165850301273167 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020467042224481702, model_test_time: 0.03119146078824997
Total test time: 0.04381829407066107 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012602908071130514, model_test_time: 0.031215385999530554
Total test time: 0.043877698946744204 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01260661007836461, model_test_time: 0.03127108886837959
Total test time: 0.04823755146935582 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01260735047981143, model_test_time: 0.03563020098954439
Total test time: 0.05382867087610066 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01738400780595839, model_test_time: 0.03644466307014227
Total test time: 0.044234709115698934 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013013934018090367, model_test_time: 0.031220775097608566
Total test time: 0.04358500288799405 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012551796855404973, model_test_time: 0.031033206032589078
Total test time: 0.05270851613022387 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016040469985455275, model_test_time: 0.036668046144768596
Total test time: 0.05316716921515763 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017424638383090496, model_test_time: 0.03574253083206713
Total test time: 0.04343065293505788 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012582276947796345, model_test_time: 0.030848375987261534
Total test time: 0.04447848000563681 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012631905963644385, model_test_time: 0.031846574041992426
Total test time: 0.054120163433253765 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017373101552948356, model_test_time: 0.03674706188030541
Total test time: 0.05431519518606365 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017521356930956244, model_test_time: 0.0367938382551074
