Namespace(dataset='AECHO1_2020', feat='stats', gs='True', header='True', model='Nystrom-QS-init_GMM(full)', time='2021-04-01 08:53:12')
***AECHO1_2020, Nystrom-QS-init_GMM(full), stats, speedup/data/models/src_dst/stats-header_True/AECHO1_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.0194198542740196 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013632515212520957, model_test_time: 0.005787339061498642
Total test time: 0.016490647802129388 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010773640824481845, model_test_time: 0.005717006977647543
Total test time: 0.016445224173367023 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010715254116803408, model_test_time: 0.005729970056563616
Total test time: 0.016435556579381227 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010734475683420897, model_test_time: 0.005701080895960331
Total test time: 0.016457389341667295 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010824140161275864, model_test_time: 0.005633249180391431
Total test time: 0.016315598040819168 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010664607863873243, model_test_time: 0.005650990176945925
Total test time: 0.01647738995961845 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010769660118967295, model_test_time: 0.0057077298406511545
Total test time: 0.016487815184518695 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010787845123559237, model_test_time: 0.005699970060959458
Total test time: 0.016499964985996485 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01079464191570878, model_test_time: 0.0057053230702877045
Total test time: 0.01638241088949144 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010741734877228737, model_test_time: 0.005640676012262702
Total test time: 0.016387966694310308 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01071686577051878, model_test_time: 0.005671100923791528
Total test time: 0.018415343016386032 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010689477901905775, model_test_time: 0.007725865114480257
Total test time: 0.023005950264632702 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014666804345324636, model_test_time: 0.008339145919308066
Total test time: 0.023006321396678686 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014681323198601604, model_test_time: 0.008324998198077083
Total test time: 0.022926599951460958 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014679952058941126, model_test_time: 0.008246647892519832
Total test time: 0.01641739159822464 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010699032805860043, model_test_time: 0.005718358792364597
Total test time: 0.016465925611555576 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010730271693319082, model_test_time: 0.005735653918236494
Total test time: 0.01643754029646516 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010696811135858297, model_test_time: 0.005740729160606861
Total test time: 0.016458187252283096 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010790346190333366, model_test_time: 0.00566784106194973
Total test time: 0.018993457779288292 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010697477729991078, model_test_time: 0.008295980049297214
***1_th repeat
Total test time: 0.023579955101013184 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0159103290643543, model_test_time: 0.007669626036658883
Total test time: 0.02300754515454173 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01541049126535654, model_test_time: 0.00759705388918519
Total test time: 0.023085837718099356 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015527097741141915, model_test_time: 0.00755873997695744
Total test time: 0.023041618056595325 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015499285887926817, model_test_time: 0.0075423321686685085
Total test time: 0.023140650941058993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015479674097150564, model_test_time: 0.007660976843908429
Total test time: 0.023229038575664163 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0155473577324301, model_test_time: 0.007681680843234062
Total test time: 0.016470483038574457 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011250888928771019, model_test_time: 0.005219594109803438
Total test time: 0.016480464721098542 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0112532963976264, model_test_time: 0.005227168323472142
Total test time: 0.016506517305970192 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011233722092583776, model_test_time: 0.0052727952133864164
