Namespace(dataset='UNB345_3', feat='stats', gs='False', header='True', model='KJL-GMM(full)', time='2021-04-01 07:45:05')
***UNB345_3, KJL-GMM(full), stats, speedup/data/models/src_dst/stats-header_True/UNB345_3/before_proj_False-gs_False/KJL-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.01618703408166766 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014545978046953678, model_test_time: 0.0016410560347139835
Total test time: 0.013669406296685338 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012145809130743146, model_test_time: 0.001523597165942192
Total test time: 0.013657257426530123 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012136235367506742, model_test_time: 0.0015210220590233803
Total test time: 0.013615277362987399 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01208879123441875, model_test_time: 0.0015264861285686493
Total test time: 0.013681220123544335 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012156790355220437, model_test_time: 0.0015244297683238983
Total test time: 0.013670664746314287 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012140215840190649, model_test_time: 0.0015304489061236382
Total test time: 0.0137341080699116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012220696080476046, model_test_time: 0.0015134119894355536
Total test time: 0.01370036811567843 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012198660057038069, model_test_time: 0.0015017080586403608
Total test time: 0.01375558809377253 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01224421407096088, model_test_time: 0.0015113740228116512
Total test time: 0.013685350073501468 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012167623033747077, model_test_time: 0.0015177270397543907
Total test time: 0.013707736972719431 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012196880765259266, model_test_time: 0.001510856207460165
Total test time: 0.013705014949664474 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012138956924900413, model_test_time: 0.001566058024764061
Total test time: 0.013822754379361868 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012257307302206755, model_test_time: 0.0015654470771551132
Total test time: 0.013864826876670122 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012188140070065856, model_test_time: 0.0016766868066042662
Total test time: 0.019027102971449494 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016891075996682048, model_test_time: 0.0021360269747674465
