Namespace(dataset='MAWI1_2020', feat='stats', gs='True', header='True', model='KJL-GMM(diag)', time='2021-04-01 01:55:32')
***MAWI1_2020, KJL-GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/MAWI1_2020/before_proj_False-gs_True/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.006852638907730579 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.005993567872792482, model_test_time: 0.000859071034938097
Total test time: 0.0022337972186505795 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015612191054970026, model_test_time: 0.0006725781131535769
Total test time: 0.0019450888503342867 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0014201917219907045, model_test_time: 0.0005248971283435822
Total test time: 0.01250288519077003 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011880501173436642, model_test_time: 0.0006223840173333883
Total test time: 0.002291654935106635 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012178218457847834, model_test_time: 0.0010738330893218517
Total test time: 0.002296901075169444 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0018440491985529661, model_test_time: 0.00045285187661647797
Total test time: 0.0026729570236057043 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0018904670141637325, model_test_time: 0.0007824900094419718
Total test time: 0.0016908778343349695 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011074559297412634, model_test_time: 0.0005834219045937061
Total test time: 0.0021674290765076876 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001575342146679759, model_test_time: 0.0005920869298279285
Total test time: 0.0019794872496277094 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013789180666208267, model_test_time: 0.0006005691830068827
Total test time: 0.00235745613463223 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001921200891956687, model_test_time: 0.00043625524267554283
Total test time: 0.0016833818517625332 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001261862926185131, model_test_time: 0.0004215189255774021
Total test time: 0.0024057968985289335 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015278798528015614, model_test_time: 0.0008779170457273722
Total test time: 0.001661093207076192 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010756752453744411, model_test_time: 0.0005854179617017508
Total test time: 0.001332554966211319 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009512561373412609, model_test_time: 0.00038129882887005806
Total test time: 0.0014180159196257591 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009870028588920832, model_test_time: 0.00043101306073367596
Total test time: 0.001329484861344099 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009452058002352715, model_test_time: 0.0003842790611088276
Total test time: 0.002044499618932605 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0014017478097230196, model_test_time: 0.0006427518092095852
Total test time: 0.001460150582715869 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009882906451821327, model_test_time: 0.00047185993753373623
Total test time: 0.0015968915540724993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011958153918385506, model_test_time: 0.0004010761622339487
***1_th repeat
