Namespace(dataset='MAWI1_2020', feat='iat_size', gs='True', header='False', model='KJL-OCSVM(linear)', time='2021-04-01 08:04:21')
***MAWI1_2020, KJL-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_True/KJL-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.047576666343957186 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01690462022088468, model_test_time: 0.030672046123072505
Total test time: 0.04571859515272081 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014853589236736298, model_test_time: 0.03086500591598451
Total test time: 0.045735629042610526 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0147876450791955, model_test_time: 0.030947983963415027
Total test time: 0.0456170046236366 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014787424821406603, model_test_time: 0.03082957980223
Total test time: 0.05054902844130993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014991845237091184, model_test_time: 0.035557183204218745
Total test time: 0.05646453192457557 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020226918859407306, model_test_time: 0.03623761306516826
Total test time: 0.056276015704497695 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020170418778434396, model_test_time: 0.0361055969260633
Total test time: 0.05245556100271642 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020165939116850495, model_test_time: 0.03228962188586593
Total test time: 0.04566546599380672 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01480123889632523, model_test_time: 0.03086422709748149
Total test time: 0.051431287080049515 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014810738852247596, model_test_time: 0.03662054822780192
Total test time: 0.056585119338706136 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02025125129148364, model_test_time: 0.036333868047222495
Total test time: 0.056339476024731994 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020151845179498196, model_test_time: 0.0361876308452338
Total test time: 0.051485694013535976 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020169067895039916, model_test_time: 0.03131662611849606
