Namespace(dataset='SFRIG1_2020', feat='stats', gs='True', header='True', model='Nystrom-QS-init_GMM(full)', time='2021-04-01 08:38:52')
***SFRIG1_2020, Nystrom-QS-init_GMM(full), stats, speedup/data/models/src_dst/stats-header_True/SFRIG1_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.020112399011850357 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013700919225811958, model_test_time: 0.006411479786038399
Total test time: 0.017420481191948056 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011189701268449426, model_test_time: 0.0062307799234986305
Total test time: 0.017428646329790354 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011109998216852546, model_test_time: 0.006318648112937808
Total test time: 0.017391743138432503 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011116093024611473, model_test_time: 0.00627565011382103
Total test time: 0.01740776002407074 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011150609934702516, model_test_time: 0.006257150089368224
Total test time: 0.017408407060429454 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011126035125926137, model_test_time: 0.006282371934503317
Total test time: 0.01742881373502314 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011129535734653473, model_test_time: 0.006299278000369668
Total test time: 0.01858200877904892 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011206236900761724, model_test_time: 0.007375771878287196
Total test time: 0.02457631309516728 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015405584126710892, model_test_time: 0.009170728968456388
Total test time: 0.0246194233186543 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015382232144474983, model_test_time: 0.009237191174179316
Total test time: 0.024506130954250693 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015309290261939168, model_test_time: 0.009196840692311525
Total test time: 0.024435947882011533 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015296365832909942, model_test_time: 0.009139582049101591
Total test time: 0.024500759318470955 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015327937202528119, model_test_time: 0.009172822115942836
Total test time: 0.024742977460846305 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015484804287552834, model_test_time: 0.009258173173293471
Total test time: 0.024539127945899963 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015385323902592063, model_test_time: 0.0091538040433079
Total test time: 0.02462584711611271 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015352083137258887, model_test_time: 0.009273763978853822
Total test time: 0.024587386986240745 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015394492074847221, model_test_time: 0.009192894911393523
Total test time: 0.024561386788263917 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015408785780891776, model_test_time: 0.009152601007372141
Total test time: 0.024561499943956733 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015381806995719671, model_test_time: 0.009179692948237062
