Namespace(dataset='AECHO1_2020', feat='stats', gs='False', header='True', model='KJL-GMM(full)', time='2021-04-01 01:57:08')
***AECHO1_2020, KJL-GMM(full), stats, speedup/data/models/src_dst/stats-header_True/AECHO1_2020/before_proj_False-gs_False/KJL-GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.006686242762953043 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.006028233794495463, model_test_time: 0.0006580089684575796
Total test time: 0.003088367870077491 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0025439830496907234, model_test_time: 0.0005443848203867674
Total test time: 0.019538821885362267 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.018893535947427154, model_test_time: 0.0006452859379351139
Total test time: 0.0013040911871939898 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009545311331748962, model_test_time: 0.0003495600540190935
Total test time: 0.001295363763347268 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.000940260011702776, model_test_time: 0.00035510375164449215
Total test time: 0.0017582308501005173 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010462987702339888, model_test_time: 0.0007119320798665285
Total test time: 0.003248738357797265 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0025647867005318403, model_test_time: 0.0006839516572654247
Total test time: 0.0017970420885831118 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011912020854651928, model_test_time: 0.000605840003117919
Total test time: 0.0034388331696391106 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0028632772155106068, model_test_time: 0.0005755559541285038
Total test time: 0.005607347935438156 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.005035812966525555, model_test_time: 0.0005715349689126015
Total test time: 0.001327181002125144 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009126581717282534, model_test_time: 0.00041452283039689064
Total test time: 0.001389447133988142 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010507290717214346, model_test_time: 0.0003387180622667074
Total test time: 0.0012927332427352667 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009577779565006495, model_test_time: 0.00033495528623461723
Total test time: 0.005056711146607995 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0019058610778301954, model_test_time: 0.0031508500687777996
Total test time: 0.0014951152261346579 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001137325307354331, model_test_time: 0.00035778991878032684
Total test time: 0.0012365891598165035 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.000890578143298626, model_test_time: 0.0003460110165178776
Total test time: 0.0013725836761295795 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.000898952828720212, model_test_time: 0.00047363084740936756
Total test time: 0.0022374438121914864 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015407567843794823, model_test_time: 0.0006966870278120041
Total test time: 0.0012876715045422316 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009336161892861128, model_test_time: 0.0003540553152561188
Total test time: 0.0023538819514214993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0018362249247729778, model_test_time: 0.0005176570266485214
***1_th repeat
Total test time: 0.0029429378919303417 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00247911992482841, model_test_time: 0.00046381796710193157
Total test time: 0.002989823231473565 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002439134055748582, model_test_time: 0.0005506891757249832
Total test time: 0.0018190916161984205 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013402123004198074, model_test_time: 0.0004788793157786131
Total test time: 0.0012097370345145464 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008851850870996714, model_test_time: 0.00032455194741487503
Total test time: 0.0015392901841551065 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011352470610290766, model_test_time: 0.00040404312312602997
Total test time: 0.0033845279831439257 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00281032407656312, model_test_time: 0.0005742039065808058
Total test time: 0.0028930548578500748 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002331394935026765, model_test_time: 0.0005616599228233099
Total test time: 0.001380707137286663 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010276120156049728, model_test_time: 0.0003530951216816902
Total test time: 0.002000552136451006 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00141037511639297, model_test_time: 0.0005901770200580359
Total test time: 0.0030810197349637747 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0024991859681904316, model_test_time: 0.0005818337667733431
Total test time: 0.0012515687849372625 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009061878081411123, model_test_time: 0.0003453809767961502
Total test time: 0.0011915331706404686 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008705190848559141, model_test_time: 0.0003210140857845545
Total test time: 0.001974059036001563 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00134946103207767, model_test_time: 0.000624598003923893
Total test time: 0.0019031099509447813 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015439479611814022, model_test_time: 0.0003591619897633791
Total test time: 0.0017227691132575274 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001339184818789363, model_test_time: 0.00038358429446816444
