Namespace(dataset='MACCDC1', feat='stats', gs='True', header='True', model='Nystrom-GMM(diag)', time='2021-04-01 08:25:54')
***MACCDC1, Nystrom-GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/MACCDC1/before_proj_False-gs_True/Nystrom-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.016330253100022674 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014411597978323698, model_test_time: 0.0019186551216989756
Total test time: 0.013975110137835145 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012178562115877867, model_test_time: 0.0017965480219572783
Total test time: 0.01399918389506638 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012196043971925974, model_test_time: 0.0018031399231404066
Total test time: 0.014039551606401801 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012234615627676249, model_test_time: 0.0018049359787255526
Total test time: 0.01395494188182056 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0121483588591218, model_test_time: 0.00180658302269876
Total test time: 0.013973367400467396 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012177635682746768, model_test_time: 0.0017957317177206278
Total test time: 0.013847204856574535 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012049952987581491, model_test_time: 0.001797251868993044
Total test time: 0.014585963217541575 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012035453924909234, model_test_time: 0.0025505092926323414
Total test time: 0.01927812141366303 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016678373096510768, model_test_time: 0.0025997483171522617
Total test time: 0.01932769687846303 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01676307595334947, model_test_time: 0.0025646209251135588
Total test time: 0.019212068989872932 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016658264212310314, model_test_time: 0.0025538047775626183
Total test time: 0.01674722507596016 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01495030801743269, model_test_time: 0.0017969170585274696
Total test time: 0.013866110472008586 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012068878626450896, model_test_time: 0.0017972318455576897
