Namespace(dataset='UNB345_3', feat='iat_size', gs='True', header='False', model='Nystrom-QS-init_GMM(full)', time='2021-04-01 07:36:10')
***UNB345_3, Nystrom-QS-init_GMM(full), iat_size, speedup/data/models/src_dst/iat_size-header_False/UNB345_3/before_proj_False-gs_True/Nystrom-QS-init_GMM(full)-std_False_center_False-d_5-full
***0_th repeat
Total test time: 0.02234791382215917 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014712242875248194, model_test_time: 0.007635670946910977
Total test time: 0.019312181742861867 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011880283942446113, model_test_time: 0.007431897800415754
Total test time: 0.019288328709080815 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011808765586465597, model_test_time: 0.007479563122615218
Total test time: 0.019343646010383964 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011862453306093812, model_test_time: 0.007481192704290152
Total test time: 0.019203534815460443 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011759471846744418, model_test_time: 0.007444062968716025
Total test time: 0.01930607156828046 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011873914394527674, model_test_time: 0.007432157173752785
Total test time: 0.01918196491897106 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011747825890779495, model_test_time: 0.0074341390281915665
Total test time: 0.0192535906098783 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011820786632597446, model_test_time: 0.007432803977280855
Total test time: 0.01932781212963164 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011795304948464036, model_test_time: 0.0075325071811676025
Total test time: 0.019246201496571302 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011830322444438934, model_test_time: 0.007415879052132368
Total test time: 0.01930031063966453 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011849616887047887, model_test_time: 0.007450693752616644
Total test time: 0.01921174000017345 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011813137913122773, model_test_time: 0.007398602087050676
Total test time: 0.019345309818163514 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011859413934871554, model_test_time: 0.00748589588329196
Total test time: 0.019256758270785213 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011865618173032999, model_test_time: 0.0073911400977522135
Total test time: 0.019217147026211023 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01176024996675551, model_test_time: 0.007456897059455514
Total test time: 0.019236608874052763 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011867210967466235, model_test_time: 0.007369397906586528
Total test time: 0.01937832892872393 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011797989718616009, model_test_time: 0.0075803392101079226
Total test time: 0.01925914501771331 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01184009900316596, model_test_time: 0.007419046014547348
Total test time: 0.019253759179264307 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011755956104025245, model_test_time: 0.007497803075239062
Total test time: 0.01919946284033358 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011809267802163959, model_test_time: 0.007390195038169622
***1_th repeat
Total test time: 0.019659562967717648 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012894893065094948, model_test_time: 0.0067646699026227
Total test time: 0.019481920171529055 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012599825160577893, model_test_time: 0.006882095010951161
Total test time: 0.019314014818519354 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012516066897660494, model_test_time: 0.00679794792085886
Total test time: 0.01937960716895759 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012585676042363048, model_test_time: 0.0067939311265945435
Total test time: 0.019386533182114363 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012561048148199916, model_test_time: 0.006825485033914447
Total test time: 0.01937577477656305 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01256782584823668, model_test_time: 0.006807948928326368
Total test time: 0.019250777317211032 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012490958208218217, model_test_time: 0.006759819108992815
Total test time: 0.01934269955381751 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012567288475111127, model_test_time: 0.006775411078706384
Total test time: 0.019405106082558632 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012645842973142862, model_test_time: 0.00675926310941577
Total test time: 0.019395068055018783 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012600453803315759, model_test_time: 0.006794614251703024
