Namespace(dataset='SFRIG1_2020', feat='iat_size', gs='False', header='False', model='Nystrom-OCSVM(linear)', time='2021-04-01 08:36:56')
***SFRIG1_2020, Nystrom-OCSVM(linear), iat_size, speedup/data/models/src_dst/iat_size-header_False/SFRIG1_2020/before_proj_False-gs_False/Nystrom-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.04582484578713775 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014471065951511264, model_test_time: 0.03135377983562648
Total test time: 0.04309572512283921 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012117140227928758, model_test_time: 0.030978584894910455
Total test time: 0.04851342900656164 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012082603061571717, model_test_time: 0.03643082594498992
Total test time: 0.05399833875708282 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016857120906934142, model_test_time: 0.03714121785014868
Total test time: 0.042882954236119986 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012024143943563104, model_test_time: 0.030858810292556882
Total test time: 0.04336475674062967 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012061012908816338, model_test_time: 0.031303743831813335
Total test time: 0.052076514111831784 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015453822212293744, model_test_time: 0.03662269189953804
Total test time: 0.05314493225887418 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016682625049725175, model_test_time: 0.036462307209149
Total test time: 0.052849940257146955 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016868436243385077, model_test_time: 0.03598150401376188
Total test time: 0.053093342343345284 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016751865157857537, model_test_time: 0.03634147718548775
Total test time: 0.053064193576574326 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016747142653912306, model_test_time: 0.03631705092266202
Total test time: 0.044583431677892804 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013451072620227933, model_test_time: 0.03113235905766487
Total test time: 0.042993025155737996 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01213775109499693, model_test_time: 0.030855274060741067
Total test time: 0.050940281711518764 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014350568875670433, model_test_time: 0.03658971283584833
