Namespace(dataset='MAWI1_2020', feat='iat_size', gs='False', header='False', model='KJL-GMM(diag)', time='2021-04-01 08:08:30')
***MAWI1_2020, KJL-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_False/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.018910854822024703 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01740849786438048, model_test_time: 0.0015023569576442242
Total test time: 0.01667578937485814 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015269431285560131, model_test_time: 0.0014063580892980099
Total test time: 0.016555165173485875 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015145732089877129, model_test_time: 0.0014094330836087465
Total test time: 0.016608663834631443 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015196989988908172, model_test_time: 0.0014116738457232714
Total test time: 0.01678973203524947 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015383744146674871, model_test_time: 0.0014059878885746002
Total test time: 0.016702568158507347 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015288932248950005, model_test_time: 0.0014136359095573425
Total test time: 0.016692013945430517 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015241099987179041, model_test_time: 0.0014509139582514763
Total test time: 0.016693530837073922 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01528219087049365, model_test_time: 0.0014113399665802717
Total test time: 0.016676069237291813 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015258229104802012, model_test_time: 0.0014178401324898005
Total test time: 0.0167907711584121 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01538165332749486, model_test_time: 0.0014091178309172392
Total test time: 0.01673608599230647 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015321080107241869, model_test_time: 0.001415005885064602
Total test time: 0.016845325008034706 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01536704320460558, model_test_time: 0.0014782818034291267
Total test time: 0.016717235324904323 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015312432311475277, model_test_time: 0.0014048030134290457
Total test time: 0.02288466040045023 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0208887392655015, model_test_time: 0.0019959211349487305
Total test time: 0.02294899127446115 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02091175620444119, model_test_time: 0.0020372350700199604
Total test time: 0.0229546376504004 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020945885684341192, model_test_time: 0.002008751966059208
Total test time: 0.022972804959863424 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020905849058181047, model_test_time: 0.002066955901682377
Total test time: 0.022860120981931686 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020861591212451458, model_test_time: 0.0019985297694802284
Total test time: 0.022883936297148466 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020894182147458196, model_test_time: 0.0019897541496902704
Total test time: 0.02295951033011079 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0209129611030221, model_test_time: 0.00204654922708869
***1_th repeat
Total test time: 0.023262187838554382 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021229767939075828, model_test_time: 0.0020324198994785547
Total test time: 0.022481667110696435 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020972847007215023, model_test_time: 0.001508820103481412
