Namespace(dataset='CTU1', feat='stats', gs='True', header='True', model='Nystrom-GMM(diag)', time='2021-04-01 07:56:52')
***CTU1, Nystrom-GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/CTU1/before_proj_False-gs_True/Nystrom-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.015843291068449616 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013927128864452243, model_test_time: 0.0019161622039973736
Total test time: 0.013383323326706886 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011588862165808678, model_test_time: 0.0017944611608982086
Total test time: 0.013524470152333379 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01173247117549181, model_test_time: 0.001791998976841569
Total test time: 0.013539858162403107 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011755675077438354, model_test_time: 0.0017841830849647522
Total test time: 0.013447376899421215 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011673136847093701, model_test_time: 0.0017742400523275137
Total test time: 0.017444902332499623 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014887698227539659, model_test_time: 0.0025572041049599648
Total test time: 0.018705895636230707 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01607141480781138, model_test_time: 0.0026344808284193277
Total test time: 0.01863061892800033 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016066655982285738, model_test_time: 0.002563962945714593
Total test time: 0.018659819616004825 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01610163482837379, model_test_time: 0.002558184787631035
Total test time: 0.018749854993075132 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016067802207544446, model_test_time: 0.0026820527855306864
Total test time: 0.018632228253409266 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016068599186837673, model_test_time: 0.0025636290665715933
Total test time: 0.018802836071699858 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01624650228768587, model_test_time: 0.0025563337840139866
Total test time: 0.018738449085503817 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016073433216661215, model_test_time: 0.0026650158688426018
Total test time: 0.01864526723511517 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016084248200058937, model_test_time: 0.0025610190350562334
Total test time: 0.01884442870505154 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016258761985227466, model_test_time: 0.0025856667198240757
Total test time: 0.01877633761614561 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016135282814502716, model_test_time: 0.0026410548016428947
Total test time: 0.017933354014530778 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016104596899822354, model_test_time: 0.0018287571147084236
Total test time: 0.013425358571112156 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011616489849984646, model_test_time: 0.00180886872112751
Total test time: 0.013426895020529628 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011616452829912305, model_test_time: 0.001810442190617323
Total test time: 0.013385564787313342 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011589343892410398, model_test_time: 0.0017962208949029446
***1_th repeat
Total test time: 0.013522969791665673 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011397996684536338, model_test_time: 0.0021249731071293354
Total test time: 0.013312455033883452 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011227387934923172, model_test_time: 0.0020850670989602804
Total test time: 0.01834010612219572 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01536702224984765, model_test_time: 0.00297308387234807
Total test time: 0.01840055058710277 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015416966518387198, model_test_time: 0.0029835840687155724
Total test time: 0.0183193301782012 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01526621007360518, model_test_time: 0.003053120104596019
Total test time: 0.01829199492931366 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0153167808894068, model_test_time: 0.0029752140399068594
Total test time: 0.018253829097375274 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01529848505742848, model_test_time: 0.0029553440399467945
