Namespace(dataset='MACCDC1', feat='stats', gs='False', header='True', model='Nystrom-GMM(diag)', time='2021-04-01 08:29:29')
***MACCDC1, Nystrom-GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/MACCDC1/before_proj_False-gs_False/Nystrom-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.016012942185625434 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014522960176691413, model_test_time: 0.001489982008934021
Total test time: 0.013489392586052418 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01209699991159141, model_test_time: 0.0013923926744610071
Total test time: 0.013519964413717389 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012138480320572853, model_test_time: 0.001381484093144536
Total test time: 0.013528965879231691 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012136110803112388, model_test_time: 0.0013928550761193037
Total test time: 0.013616573065519333 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012225792976096272, model_test_time: 0.0013907800894230604
Total test time: 0.013563241809606552 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012163183651864529, model_test_time: 0.0014000581577420235
Total test time: 0.015848095063120127 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013886254047974944, model_test_time: 0.0019618410151451826
Total test time: 0.018825427163392305 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016788736218586564, model_test_time: 0.0020366909448057413
Total test time: 0.01879798504523933 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016830237116664648, model_test_time: 0.0019677479285746813
Total test time: 0.018813020084053278 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01684954995289445, model_test_time: 0.0019634701311588287
Total test time: 0.01518049999140203 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013793903170153499, model_test_time: 0.0013865968212485313
Total test time: 0.013479022542014718 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01209942577406764, model_test_time: 0.0013795967679470778
Total test time: 0.013579204911366105 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012183424085378647, model_test_time: 0.0013957808259874582
Total test time: 0.01358242891728878 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012173870112746954, model_test_time: 0.0014085588045418262
Total test time: 0.013508484000340104 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012112629134207964, model_test_time: 0.0013958548661321402
Total test time: 0.014089394826442003 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012116037076339126, model_test_time: 0.0019733577501028776
Total test time: 0.018762225285172462 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01679914421401918, model_test_time: 0.001963081071153283
Total test time: 0.018786207074299455 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016810459084808826, model_test_time: 0.0019757479894906282
Total test time: 0.018740412080660462 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01676855213008821, model_test_time: 0.0019718599505722523
Total test time: 0.016716942191123962 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015316014178097248, model_test_time: 0.0014009280130267143
***1_th repeat
Total test time: 0.013931083725765347 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012538044014945626, model_test_time: 0.0013930397108197212
Total test time: 0.013547354144975543 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012160389218479395, model_test_time: 0.0013869649264961481
Total test time: 0.0135514079593122 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012156774988397956, model_test_time: 0.0013946329709142447
Total test time: 0.013552075950428843 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012167758075520396, model_test_time: 0.0013843178749084473
Total test time: 0.014160894090309739 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012196589959785342, model_test_time: 0.001964304130524397
Total test time: 0.018847555620595813 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016837808536365628, model_test_time: 0.0020097470842301846
Total test time: 0.0189050380140543 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016951438272371888, model_test_time: 0.0019535997416824102
Total test time: 0.01892703608609736 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016956269973888993, model_test_time: 0.0019707661122083664
Total test time: 0.017132990760728717 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015744708944112062, model_test_time: 0.0013882818166166544
Total test time: 0.01356529607437551 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012172977905720472, model_test_time: 0.0013923181686550379
Total test time: 0.013578334357589483 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012175850104540586, model_test_time: 0.0014024842530488968
Total test time: 0.013537167338654399 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012149220099672675, model_test_time: 0.0013879472389817238
Total test time: 0.01357944286428392 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012190921930596232, model_test_time: 0.001388520933687687
Total test time: 0.013560577295720577 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0121756661683321, model_test_time: 0.0013849111273884773
Total test time: 0.018924630247056484 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01691717910580337, model_test_time: 0.0020074511412531137
