Namespace(dataset='CTU1', feat='stats', gs='True', header='True', model='Nystrom-OCSVM(linear)', time='2021-04-01 07:56:39')
***CTU1, Nystrom-OCSVM(linear), stats, speedup/data/models/src_dst/stats-header_True/CTU1/before_proj_False-gs_True/Nystrom-OCSVM(linear)-std_False_center_False-d_5-None
***0_th repeat
Total test time: 0.04400468245148659 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013261399464681745, model_test_time: 0.030743282986804843
Total test time: 0.0417511195410043 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010930152609944344, model_test_time: 0.030820966931059957
Total test time: 0.04830194474197924 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012133036740124226, model_test_time: 0.036168908001855016
Total test time: 0.05128423124551773 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015067473286762834, model_test_time: 0.0362167579587549
Total test time: 0.041817469988018274 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010874154046177864, model_test_time: 0.03094331594184041
Total test time: 0.041772545082494617 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010896209860220551, model_test_time: 0.030876335222274065
Total test time: 0.050207438645884395 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014146936824545264, model_test_time: 0.03606050182133913
Total test time: 0.051002070773392916 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014896586770191789, model_test_time: 0.03610548400320113
Total test time: 0.05124125024303794 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014995677163824439, model_test_time: 0.0362455730792135
Total test time: 0.0486318978946656 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014993528835475445, model_test_time: 0.033638369059190154
Total test time: 0.041827488923445344 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010891061974689364, model_test_time: 0.03093642694875598
Total test time: 0.042603824054822326 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01091602398082614, model_test_time: 0.031687800073996186
Total test time: 0.05110503011383116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015085379127413034, model_test_time: 0.03601965098641813
Total test time: 0.05098481220193207 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015001530293375254, model_test_time: 0.03598328190855682
Total test time: 0.05090940580703318 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014988417737185955, model_test_time: 0.035920988069847226
Total test time: 0.043336105067282915 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012346438132226467, model_test_time: 0.030989666935056448
Total test time: 0.04185443208552897 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010857728077098727, model_test_time: 0.030996704008430243
Total test time: 0.04729590890929103 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01104846689850092, model_test_time: 0.03624744201079011
Total test time: 0.0513961932156235 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015052473172545433, model_test_time: 0.036343720043078065
Total test time: 0.0513405823148787 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015031510265544057, model_test_time: 0.036309072049334645
***1_th repeat
Total test time: 0.05115619697608054 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015695237088948488, model_test_time: 0.03546095988713205
Total test time: 0.042495475616306067 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01096967258490622, model_test_time: 0.031525803031399846
Total test time: 0.04289172636345029 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010928710224106908, model_test_time: 0.03196301613934338
Total test time: 0.05234691221266985 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015202803304418921, model_test_time: 0.03714410890825093
Total test time: 0.05214173020794988 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015176692279055715, model_test_time: 0.03696503792889416
Total test time: 0.052128433948382735 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015139302937313914, model_test_time: 0.03698913101106882
Total test time: 0.043550469912588596 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012505044927820563, model_test_time: 0.031045424984768033
Total test time: 0.042485455982387066 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011012189090251923, model_test_time: 0.03147326689213514
Total test time: 0.04793117311783135 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011317496886476874, model_test_time: 0.036613676231354475
Total test time: 0.05206930707208812 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015212043887004256, model_test_time: 0.036857263185083866
Total test time: 0.05235789390280843 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015306022949516773, model_test_time: 0.037051870953291655
Total test time: 0.05231461604125798 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015158470021560788, model_test_time: 0.03715614601969719
Total test time: 0.05209453008137643 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0151628612075001, model_test_time: 0.03693166887387633
Total test time: 0.052098099840804935 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015186339151114225, model_test_time: 0.03691176068969071
Total test time: 0.052329577039927244 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01523715304210782, model_test_time: 0.037092423997819424
Total test time: 0.051961086224764585 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015184840187430382, model_test_time: 0.036776246037334204
Total test time: 0.050823832862079144 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015206654788926244, model_test_time: 0.0356171780731529
Total test time: 0.04232968227006495 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010961041320115328, model_test_time: 0.03136864094994962
Total test time: 0.043162720277905464 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01113094505853951, model_test_time: 0.032031775219365954
Total test time: 0.051983474753797054 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015133637702092528, model_test_time: 0.036849837051704526
***2_th repeat
Total test time: 0.05233985628001392 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0154158731456846, model_test_time: 0.03692398313432932
Total test time: 0.052771365735679865 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01590167684480548, model_test_time: 0.036869688890874386
Total test time: 0.05271892109885812 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01596350804902613, model_test_time: 0.036755413049831986
Total test time: 0.05252825957722962 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016065284376963973, model_test_time: 0.036462975200265646
Total test time: 0.052346559008583426 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015925954096019268, model_test_time: 0.03642060491256416
Total test time: 0.04898185399360955 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01594486110843718, model_test_time: 0.03303699288517237
Total test time: 0.042605323949828744 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011413550935685635, model_test_time: 0.03119177301414311
Total test time: 0.04550735489465296 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011550622060894966, model_test_time: 0.033956732833758
Total test time: 0.05253985337913036 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015847568167373538, model_test_time: 0.036692285211756825
Total test time: 0.045165694784373045 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01429658173583448, model_test_time: 0.030869113048538566
Total test time: 0.04250701214186847 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011489494238048792, model_test_time: 0.03101751790381968
Total test time: 0.04795281938277185 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011464160634204745, model_test_time: 0.036488658748567104
Total test time: 0.052502335980534554 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015986064914613962, model_test_time: 0.03651627106592059
Total test time: 0.05237607704475522 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01583104906603694, model_test_time: 0.03654502797871828
Total test time: 0.05142887542024255 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015850844094529748, model_test_time: 0.0355780313257128
Total test time: 0.04240145906805992 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011473216116428375, model_test_time: 0.030928242951631546
Total test time: 0.04287905851379037 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011421902338042855, model_test_time: 0.031457156175747514
Total test time: 0.05280143884010613 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015940139070153236, model_test_time: 0.03686129976995289
Total test time: 0.052582350792363286 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015936305979266763, model_test_time: 0.03664604481309652
Total test time: 0.052310411585494876 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015919379657134414, model_test_time: 0.03639103192836046
***3_th repeat
Total test time: 0.05309659941121936 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.016284631565213203, model_test_time: 0.036811967846006155
Total test time: 0.05256116669625044 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01579179079271853, model_test_time: 0.03676937590353191
Total test time: 0.05280442023649812 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01578132715076208, model_test_time: 0.037023093085736036
