Namespace(dataset='SFRIG1_2020', feat='stats', gs='True', header='True', model='KJL-GMM(diag)', time='2021-04-01 01:56:34')
***SFRIG1_2020, KJL-GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/SFRIG1_2020/before_proj_False-gs_True/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.00400135200470686 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0034133559092879295, model_test_time: 0.00058799609541893
Total test time: 0.002092451322823763 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013778882566839457, model_test_time: 0.0007145630661398172
Total test time: 0.005920994793996215 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.005341797834262252, model_test_time: 0.000579196959733963
Total test time: 0.0046559947077184916 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.003845440922304988, model_test_time: 0.0008105537854135036
Total test time: 0.0027418409008532763 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001961704809218645, model_test_time: 0.0007801360916346312
Total test time: 0.001565827988088131 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010507891420274973, model_test_time: 0.0005150388460606337
Total test time: 0.0013772521633654833 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.000834618927910924, model_test_time: 0.0005426332354545593
Total test time: 0.001559919212013483 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010850972030311823, model_test_time: 0.00047482200898230076
Total test time: 0.0014498578384518623 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008310130797326565, model_test_time: 0.0006188447587192059
Total test time: 0.003843259299173951 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0031124551314860582, model_test_time: 0.0007308041676878929
Total test time: 0.0023411649744957685 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015325869899243116, model_test_time: 0.0008085779845714569
Total test time: 0.0013250659685581923 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008610431104898453, model_test_time: 0.000464022858068347
Total test time: 0.0014714666176587343 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008263236377388239, model_test_time: 0.0006451429799199104
Total test time: 0.002423409139737487 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0017695249989628792, model_test_time: 0.0006538841407746077
Total test time: 0.0013820219319313765 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009143399074673653, model_test_time: 0.0004676820244640112
Total test time: 0.001332803163677454 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008767519611865282, model_test_time: 0.0004560512024909258
Total test time: 0.0013189639430493116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008504320867359638, model_test_time: 0.0004685318563133478
Total test time: 0.0018595356959849596 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009329728782176971, model_test_time: 0.0009265628177672625
Total test time: 0.0021685778629034758 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0016406867653131485, model_test_time: 0.0005278910975903273
Total test time: 0.0016590268351137638 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011770399287343025, model_test_time: 0.0004819869063794613
***1_th repeat
Total test time: 0.0013422351330518723 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008938591927289963, model_test_time: 0.000448375940322876
Total test time: 0.0014262860640883446 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008773389272391796, model_test_time: 0.000548947136849165
Total test time: 0.0018145670183002949 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013325619511306286, model_test_time: 0.0004820050671696663
Total test time: 0.002476754831150174 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0017179420683532953, model_test_time: 0.0007588127627968788
Total test time: 0.0013697408139705658 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009324359707534313, model_test_time: 0.0004373048432171345
Total test time: 0.0016674501821398735 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010692481882870197, model_test_time: 0.0005982019938528538
Total test time: 0.0018782299011945724 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012492469977587461, model_test_time: 0.0006289829034358263
Total test time: 0.002457565860822797 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015230379067361355, model_test_time: 0.0009345279540866613
Total test time: 0.0038883311208337545 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.003113220212981105, model_test_time: 0.0007751109078526497
Total test time: 0.004226541146636009 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0032221798319369555, model_test_time: 0.0010043613146990538
Total test time: 0.005813638912513852 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.004771174862980843, model_test_time: 0.0010424640495330095
Total test time: 0.021892957855015993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0030527948401868343, model_test_time: 0.01884016301482916
Total test time: 0.022785473382100463 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.021912697236984968, model_test_time: 0.0008727761451154947
Total test time: 0.004873418482020497 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.004055640194565058, model_test_time: 0.0008177782874554396
Total test time: 0.001941855065524578 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012868898920714855, model_test_time: 0.0006549651734530926
Total test time: 0.0014181237202137709 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0009492079261690378, model_test_time: 0.00046891579404473305
Total test time: 0.0015018719714134932 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0008713009301573038, model_test_time: 0.0006305710412561893
Total test time: 0.003953160718083382 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0030594069976359606, model_test_time: 0.0008937537204474211
Total test time: 0.002338593825697899 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0015060079749673605, model_test_time: 0.0008325858507305384
Total test time: 0.022167309187352657 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.02098233113065362, model_test_time: 0.0011849780566990376
***2_th repeat
Total test time: 0.0029600798152387142 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0019472688436508179, model_test_time: 0.0010128109715878963
Total test time: 0.0032104908023029566 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0017312176059931517, model_test_time: 0.001479273196309805
Total test time: 0.017975382041186094 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.017117761075496674, model_test_time: 0.0008576209656894207
