Namespace(dataset='MAWI1_2020', feat='iat_size', gs='True', header='False', model='KJL-GMM(diag)', time='2021-04-01 01:55:18')
***MAWI1_2020, KJL-GMM(diag), iat_size, speedup/data/models/src_dst/iat_size-header_False/MAWI1_2020/before_proj_False-gs_True/KJL-GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.021869962802156806 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.020876577822491527, model_test_time: 0.0009933849796652794
Total test time: 0.005862169899046421 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00512244482524693, model_test_time: 0.0007397250737994909
Total test time: 0.0016109852585941553 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011533231008797884, model_test_time: 0.0004576621577143669
Total test time: 0.003841937053948641 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0025692000053822994, model_test_time: 0.0012727370485663414
Total test time: 0.003802213817834854 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0031124737579375505, model_test_time: 0.0006897400598973036
Total test time: 0.002861965913325548 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0019338489510118961, model_test_time: 0.000928116962313652
Total test time: 0.002559371991083026 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001989913173019886, model_test_time: 0.0005694588180631399
Total test time: 0.0041244609747081995 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0029404109809547663, model_test_time: 0.0011840499937534332
Total test time: 0.0014811165165156126 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001066556666046381, model_test_time: 0.0004145598504692316
Total test time: 0.0027041330467909575 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0016122378874570131, model_test_time: 0.0010918951593339443
Total test time: 0.0016314394306391478 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011945073492825031, model_test_time: 0.00043693208135664463
Total test time: 0.0019808602519333363 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013954322785139084, model_test_time: 0.0005854279734194279
Total test time: 0.0014732102863490582 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010411101393401623, model_test_time: 0.0004321001470088959
Total test time: 0.0014833249151706696 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0010609207674860954, model_test_time: 0.00042240414768457413
Total test time: 0.0034316647797822952 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002974865958094597, model_test_time: 0.00045679882168769836
Total test time: 0.0017425932455807924 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0011185470502823591, model_test_time: 0.0006240461952984333
Total test time: 0.001828567823395133 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0013545406982302666, model_test_time: 0.00047402712516486645
Total test time: 0.002876496175304055 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002268141135573387, model_test_time: 0.0006083550397306681
Total test time: 0.002845617476850748 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001977710286155343, model_test_time: 0.000867907190695405
Total test time: 0.001665949122980237 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012346100993454456, model_test_time: 0.0004313390236347914
***1_th repeat
Total test time: 0.00288409274071455 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0023462048266083, model_test_time: 0.0005378879141062498
Total test time: 0.0038711801171302795 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0029515791684389114, model_test_time: 0.0009196009486913681
Total test time: 0.006548368139192462 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.004778736969456077, model_test_time: 0.0017696311697363853
Total test time: 0.008738722186535597 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.007857645163312554, model_test_time: 0.0008810770232230425
Total test time: 0.0023781871423125267 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0019702292047441006, model_test_time: 0.00040795793756842613
Total test time: 0.0026328908279538155 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002065500011667609, model_test_time: 0.0005673908162862062
Total test time: 0.0027539790607988834 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0020909439772367477, model_test_time: 0.0006630350835621357
Total test time: 0.0015816304367035627 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012418841943144798, model_test_time: 0.0003397462423890829
Total test time: 0.0023258631117641926 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001843790989369154, model_test_time: 0.0004820721223950386
Total test time: 0.0020252675749361515 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001524902880191803, model_test_time: 0.0005003646947443485
Total test time: 0.002327406546100974 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0018721157684922218, model_test_time: 0.00045529077760875225
Total test time: 0.00169694097712636 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0012279949150979519, model_test_time: 0.00046894606202840805
Total test time: 0.009402695577591658 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.00883495295420289, model_test_time: 0.0005677426233887672
Total test time: 0.003119789995253086 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0025716370437294245, model_test_time: 0.0005481529515236616
Total test time: 0.0014190420042723417 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.001105177914723754, model_test_time: 0.0003138640895485878
Total test time: 0.003455919213593006 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0030297052580863237, model_test_time: 0.0004262139555066824
Total test time: 0.001844240352511406 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0014197202399373055, model_test_time: 0.0004245201125741005
Total test time: 0.0031808537896722555 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.002851294819265604, model_test_time: 0.0003295589704066515
