Namespace(dataset='SFRIG1_2020', feat='stats', gs='True', header='True', model='Nystrom-QS-init_GMM(diag)', time='2021-04-01 08:40:22')
***SFRIG1_2020, Nystrom-QS-init_GMM(diag), stats, speedup/data/models/src_dst/stats-header_True/SFRIG1_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(diag)-std_False_center_False-d_5-diag
***0_th repeat
Total test time: 0.016557723749428988 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013307873858138919, model_test_time: 0.0032498498912900686
Total test time: 0.014055283041670918 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010920651955530047, model_test_time: 0.003134631086140871
Total test time: 0.014960058033466339 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010792137123644352, model_test_time: 0.004167920909821987
Total test time: 0.019454489927738905 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014993298100307584, model_test_time: 0.004461191827431321
Total test time: 0.019377178279682994 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014903967035934329, model_test_time: 0.004473211243748665
Total test time: 0.019462713273242116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014878079062327743, model_test_time: 0.004584634210914373
Total test time: 0.016872607870027423 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013754697982221842, model_test_time: 0.003117909887805581
Total test time: 0.013968137092888355 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010842099087312818, model_test_time: 0.0031260380055755377
Total test time: 0.01398041401989758 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010863523930311203, model_test_time: 0.003116890089586377
Total test time: 0.013989360071718693 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010873784078285098, model_test_time: 0.0031155759934335947
Total test time: 0.013984618941321969 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010867412900552154, model_test_time: 0.0031172060407698154
Total test time: 0.015363733051344752 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.010915318969637156, model_test_time: 0.004448414081707597
Total test time: 0.01936993608251214 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014869448961690068, model_test_time: 0.004500487120822072
Total test time: 0.01939903013408184 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014862932031974196, model_test_time: 0.004536098102107644
Total test time: 0.019281901884824038 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014831246808171272, model_test_time: 0.004450655076652765
Total test time: 0.01932908478192985 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014885392738506198, model_test_time: 0.004443692043423653
Total test time: 0.01934745698235929 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014872560976073146, model_test_time: 0.004474896006286144
Total test time: 0.019374122843146324 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01488094893284142, model_test_time: 0.004493173910304904
Total test time: 0.019385268446058035 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014941113535314798, model_test_time: 0.0044441549107432365
Total test time: 0.019235662883147597 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014778007986024022, model_test_time: 0.004457654897123575
***1_th repeat
Total test time: 0.019511155085638165 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015761723974719644, model_test_time: 0.003749431110918522
Total test time: 0.01926858606748283 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015425380086526275, model_test_time: 0.0038432059809565544
Total test time: 0.01855810498818755 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015505508985370398, model_test_time: 0.003052596002817154
Total test time: 0.013831916963681579 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01118468283675611, model_test_time: 0.0026472341269254684
Total test time: 0.013867750065401196 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011215979000553489, model_test_time: 0.0026517710648477077
Total test time: 0.013832973083481193 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011183016002178192, model_test_time: 0.0026499570813030005
Total test time: 0.013864564942196012 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011214182944968343, model_test_time: 0.0026503819972276688
Total test time: 0.01391565683297813 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01127212611027062, model_test_time: 0.00264353072270751
Total test time: 0.019281012006103992 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015445305034518242, model_test_time: 0.0038357069715857506
Total test time: 0.019167516846209764 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015392066910862923, model_test_time: 0.003775449935346842
Total test time: 0.019291401840746403 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015527711948379874, model_test_time: 0.0037636898923665285
Total test time: 0.018168222857639194 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015464601572602987, model_test_time: 0.0027036212850362062
Total test time: 0.013939247699454427 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01124101597815752, model_test_time: 0.0026982317212969065
Total test time: 0.013905100990086794 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011203960049897432, model_test_time: 0.0027011409401893616
Total test time: 0.014057951513677835 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011265145381912589, model_test_time: 0.0027928061317652464
Total test time: 0.01399708236567676 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011272460222244263, model_test_time: 0.002724622143432498
Total test time: 0.013961859978735447 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011221348773688078, model_test_time: 0.002740511205047369
Total test time: 0.019242423120886087 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015472491970285773, model_test_time: 0.003769931150600314
Total test time: 0.019197292160242796 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01541971298865974, model_test_time: 0.0037775791715830564
Total test time: 0.01922151376493275 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015384640777483582, model_test_time: 0.003836872987449169
***2_th repeat
Total test time: 0.019176647067070007 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014425664907321334, model_test_time: 0.0047509821597486734
Total test time: 0.01935658697038889 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01471112109720707, model_test_time: 0.00464546587318182
Total test time: 0.019236810971051455 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014626750955358148, model_test_time: 0.004610060015693307
Total test time: 0.019374676747247577 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014646027702838182, model_test_time: 0.004728649044409394
Total test time: 0.01954870973713696 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014813098823651671, model_test_time: 0.004735610913485289
Total test time: 0.01936051109805703 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014719452010467649, model_test_time: 0.004641059087589383
Total test time: 0.019312995253130794 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014675751095637679, model_test_time: 0.0046372441574931145
Total test time: 0.019271716009825468 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014586585108190775, model_test_time: 0.004685130901634693
Total test time: 0.019281973829492927 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014663396868854761, model_test_time: 0.0046185769606381655
Total test time: 0.019382935017347336 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014733100077137351, model_test_time: 0.004649834940209985
Total test time: 0.019313642056658864 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014628046890720725, model_test_time: 0.004685595165938139
Total test time: 0.019308918621391058 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014623360708355904, model_test_time: 0.004685557913035154
Total test time: 0.019338068086653948 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01468875096179545, model_test_time: 0.004649317124858499
Total test time: 0.019377475138753653 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014743526931852102, model_test_time: 0.00463394820690155
Total test time: 0.019357991172000766 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014666100963950157, model_test_time: 0.004691890208050609
Total test time: 0.019421656150370836 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014691841322928667, model_test_time: 0.004729814827442169
Total test time: 0.019301160937175155 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014669973170384765, model_test_time: 0.00463118776679039
Total test time: 0.019264494068920612 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.0146287870593369, model_test_time: 0.004635707009583712
Total test time: 0.019325954606756568 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014622342772781849, model_test_time: 0.004703611833974719
Total test time: 0.019442341988906264 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014736359007656574, model_test_time: 0.00470598298124969
***3_th repeat
Total test time: 0.019658819306641817 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015684022335335612, model_test_time: 0.003974796971306205
Total test time: 0.019453289220109582 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015512899029999971, model_test_time: 0.0039403901901096106
Total test time: 0.019319939194247127 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01542997406795621, model_test_time: 0.0038899651262909174
Total test time: 0.019369547022506595 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015416158130392432, model_test_time: 0.0039533888921141624
Total test time: 0.019428269239142537 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015477195149287581, model_test_time: 0.003951074089854956
Total test time: 0.019363806350156665 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015481730224564672, model_test_time: 0.0038820761255919933
Total test time: 0.019374435069039464 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015461693983525038, model_test_time: 0.003912741085514426
Total test time: 0.019511747639626265 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015501841902732849, model_test_time: 0.0040099057368934155
Total test time: 0.01934373378753662 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015429547987878323, model_test_time: 0.0039141857996582985
Total test time: 0.019391139037907124 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015479767927899957, model_test_time: 0.003911371110007167
Total test time: 0.015814353013411164 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.013002196094021201, model_test_time: 0.002812156919389963
Total test time: 0.01405093097127974 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011230367003008723, model_test_time: 0.002820563968271017
Total test time: 0.014011727878823876 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01125818188302219, model_test_time: 0.0027535459958016872
Total test time: 0.014029006008058786 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011280495906248689, model_test_time: 0.0027485101018100977
Total test time: 0.014077338157221675 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01129253301769495, model_test_time: 0.002784805139526725
Total test time: 0.016493316972628236 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01255489094182849, model_test_time: 0.0039384260307997465
Total test time: 0.019373250659555197 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015458990819752216, model_test_time: 0.00391425983980298
Total test time: 0.019407639047130942 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015488471137359738, model_test_time: 0.003919167909771204
Total test time: 0.019303475273773074 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01540117827244103, model_test_time: 0.0039022970013320446
Total test time: 0.014894873835146427 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.012138419784605503, model_test_time: 0.002756454050540924
***4_th repeat
Total test time: 0.014313259162008762 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011561193037778139, model_test_time: 0.0027520661242306232
Total test time: 0.01397917396388948 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011231125798076391, model_test_time: 0.0027480481658130884
Total test time: 0.013950933702290058 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011235959827899933, model_test_time: 0.0027149738743901253
Total test time: 0.013947562780231237 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.011212533805519342, model_test_time: 0.002735028974711895
Total test time: 0.018172983080148697 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.014083245070651174, model_test_time: 0.004089738009497523
Total test time: 0.019501935224980116 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015596156241372228, model_test_time: 0.0039057789836078882
Total test time: 0.01944049005396664 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015548636903986335, model_test_time: 0.0038918531499803066
Total test time: 0.019473803229629993 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015536118298768997, model_test_time: 0.003937684930860996
Total test time: 0.01947745308279991 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015506637981161475, model_test_time: 0.003970815101638436
Total test time: 0.0193957332521677 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015484935138374567, model_test_time: 0.003910798113793135
Total test time: 0.01944428705610335 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015554692130535841, model_test_time: 0.0038895949255675077
Total test time: 0.01943723065778613 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015513266902416945, model_test_time: 0.003923963755369186
Total test time: 0.019528765929862857 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015561395790427923, model_test_time: 0.003967370139434934
Total test time: 0.019540172768756747 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.01564115402288735, model_test_time: 0.003899018745869398
Total test time: 0.01947587844915688 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015576839447021484, model_test_time: 0.003899039002135396
Total test time: 0.019493804080411792 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015544434078037739, model_test_time: 0.003949370002374053
Total test time: 0.01948087732307613 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015518988249823451, model_test_time: 0.003961889073252678
Total test time: 0.019416732247918844 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015548971015959978, model_test_time: 0.003867761231958866
Total test time: 0.01949976570904255 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015606022905558348, model_test_time: 0.0038937428034842014
Total test time: 0.019466840894892812 <= std_test_time: 0, seek_test_time: 0, proj_test_time: 0.015490045072510839, model_test_time: 0.003976795822381973
speedup/out/models_res/src_dst/stats-header_True/SFRIG1_2020/before_proj_False-gs_True/Nystrom-QS-init_GMM(diag)-std_False_center_False-d_5-diag/SFRIG1_2020-Nystrom-QS-init_GMM(diag).dat
