UNB3_345,IAT+SIZE,header_False,OCSVM(rbf),tuning_False,0|0|1854,43,9.401893043890595-9.60022696852684-9.563822021707892-9.42292569577694-9.128220821730793,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,1.6584773511532693-1.6546126505173744-1.656002338468097-1.6569377737888136-1.6522330345143563,0.5997382841728839-0.6041807037816715-0.6063946404694827-0.5922958494360133-0.6040375688473216,1761.417-1761.065-1761.065-1761.417-1761.065
UNB3_345,IAT+SIZE,header_False,OCSVM(rbf),tuning_True,0|0|1854,43,9.136286767199636-9.503790449351072-9.89671055227518-8.609750615432858-9.819810737855732,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,1.5549813503492624-1.559328437182121-1.5571756711555644-1.5534783096169122-1.5493577858502976,0.6965952504803166-0.6785515210123246-0.666218060835838-0.6720953208840851-0.6588727949365145,1763.177-1764.233-1763.177-1763.177-1763.881
UNB3_345,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_False,0|0|1854,43,4.445154913701117-4.525130447000265-4.411408172920346-4.146316979080439-4.2204524371773005,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.1057444333494641-0.10696598498616368-0.10579767648130656-0.10585028240224346-0.10545824823202565,0.5581389665657738-0.5575687542256806-0.5450461930180407-0.5441489813563839-0.6576247281309021,279.281-279.281-279.281-279.281-279.281
UNB3_345,IAT+SIZE,header_False,KJL-OCSVM(linear),tuning_True,0|0|1854,43,5.03171453718096-162.1692662248388-3.367276456207037-54.67835783958435-46.56126356497407,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.10531968441791832-0.10388409703504294-0.10304109995719045-0.10367847664281726-0.10388863519299775,0.884339990853329-0.7677880066889403-0.7171054392438754-0.6798269347362883-0.7362459546925568,279.473-280.673-279.281-280.241-281.873
UNB3_345,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_False,0|0|1854,43,4.876160332001746-4.74526818934828-4.670529080554843-4.552624944597483-4.617343442514539,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.10618010882288217-0.10676650988636538-0.10660314208595083-0.10715608778642491-0.10650701301638037,0.5931319669183747-0.5821099951241027-0.5743137959966439-0.5741386593493295-0.5779043881912517,279.345-279.345-279.345-279.393-279.345
UNB3_345,IAT+SIZE,header_False,Nystrom-OCSVM(linear),tuning_True,0|0|1854,43,5.237259052693844-4.384470088407397-4.657441089861095-4.267586137168109-4.557293423451483,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.10495681111933663-0.10419136468088254-0.1043808422377333-0.1041873650206253-0.10421610268997028,0.7300329675828465-0.7985195425733334-0.6520325742527017-0.7734668561168077-0.7227615965480045,279.441-279.441-279.489-279.537-279.393
UNB3_345,IAT+SIZE,header_False,KJL-GMM(full),tuning_False,0|0|1854,43,3.1174714183434844-3.1291078813374043-3.0600540162995458-2.8814194072037935-2.9331424701958895,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.04331912639783695-0.04305265480652452-0.04284610844682902-0.04301848204107955-0.04290538929402828,0.8080537256394235-0.8624484917883604-0.8575283738824133-0.9212978963819444-0.7875993944112207,39.357-39.357-39.357-39.357-39.357
UNB3_345,IAT+SIZE,header_False,KJL-GMM(full),tuning_True,0|0|1854,43,3.5225612679496408-3.2726227222010493-3.03887524548918-2.807250116020441-4.432438271120191,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.058127785604447126-0.047377420619595795-0.04983008288778365-0.043932080178055916-0.06282027615699917,0.9156551216123279-0.9521556935702159-0.8734407892669748-0.9212978963819444-0.9083773502348924,43.083-40.104-40.6-39.357-44.075
UNB3_345,IAT+SIZE,header_False,KJL-GMM(diag),tuning_False,0|0|1854,43,2.8902735682204366-3.1988651314750314-3.0662482641637325-2.4512265091761947-2.508117419667542,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.044969652043655516-0.04519362652907148-0.044674545540474356-0.044561311162542555-0.04490454146405682,0.27875703019448883-0.2768962760479398-0.11850990714848443-0.0679914212135282-0.33078366958405914,39.195-39.195-39.195-39.195-39.195
UNB3_345,IAT+SIZE,header_False,KJL-GMM(diag),tuning_True,0|0|1854,43,3.3855234691873193-3.7230179654434323-2.853122318163514-3.5201672529801726-3.247251751832664,0-0-0-0-0,0-0-0-0-0,0-0-0-0-0,0.050713181404862556-0.05168580113444477-0.04629098008386791-0.04659894834505394-0.051516272514127194,0.933549315803377-0.9190769775022142-0.9542387141595361-0.936988045323735-0.9157522904498739,40.697-40.697-39.459-39.635-40.873
