UNB345_3|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.6170+/-0.0033,train_time: 0.00000+/-0.00000,test_time: 0.44322+/-0.00714), => aucs:0.6160666666666667-0.6171500000000002-0.6212555555555554-0.6190444444444445-0.6112833333333333, train_times:0-0-0-0-0, test_times:0.43024040448945017-0.44449190751183776-0.4420596215990372-0.45015183083014565-0.44917573981219905, n_comp: -, -, space_sizes: |model_spaces: 874.002-876.066-875.034-881.914-881.57,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8313+/-0.0418,train_time: 0.00000+/-0.00000,test_time: 0.01617+/-0.00166), => aucs:0.8206944444444446-0.8776611111111112-0.7559888888888888-0.8496555555555556-0.8524333333333335, train_times:0-0-0-0-0, test_times:0.013487594469916075-0.015895263641141355-0.018689914722926915-0.016372947045601903-0.016416139213833957, n_comp: -, -, space_sizes: |model_spaces: 38.541-38.541-42.763-38.541-38.541,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8897+/-0.0068,train_time: 0.00000+/-0.00000,test_time: 0.01747+/-0.00107), => aucs:0.8911222222222221-0.8948-0.8777277777777778-0.8970499999999999-0.8878333333333334, train_times:0-0-0-0-0, test_times:0.016065675800200553-0.01717904055258259-0.01844049021601677-0.01672100930009037-0.018956576008349657, n_comp: -, -, space_sizes: |model_spaces: 39.796-40.791-40.791-38.553-40.295,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8006+/-0.0457,train_time: 0.00000+/-0.00000,test_time: 0.02212+/-0.00152), => aucs:0.8462166666666666-0.8403055555555555-0.7582888888888888-0.7340333333333332-0.8239333333333333, train_times:0-0-0-0-0, test_times:0.01918697708752006-0.02343136528506875-0.022285074659157543-0.022514270280953496-0.023177862097509206, n_comp: -, -, space_sizes: |model_spaces: 43.259-43.259-43.259-43.259-43.259,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
UNB345_3|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-42), stats(auc: 0.8758+/-0.0142,train_time: 0.00000+/-0.00000,test_time: 0.02177+/-0.00164), => aucs:0.8955666666666667-0.8849000000000002-0.854727777777778-0.8772722222222221-0.8665888888888886, train_times:0-0-0-0-0, test_times:0.018889888282865287-0.0233163901604712-0.022168614843394607-0.02116862594848499-0.02329397581052035, n_comp: -, -, space_sizes: |model_spaces: 43.271-43.271-43.271-43.271-43.271,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, OCSVM(rbf), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.5999+/-0.0111,train_time: 0.00000+/-0.00000,test_time: 0.45673+/-0.01857), => aucs:0.610588888888889-0.5915222222222223-0.582911111111111-0.6032777777777779-0.6111777777777777, train_times:0-0-0-0-0, test_times:0.42724329940974715-0.47499480288242923-0.4763131911866367-0.4597007546108216-0.4453751711873338, n_comp: -, -, space_sizes: |model_spaces: 620.586-623.066-623.562-620.834-620.834,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.5852+/-0.0613,train_time: 0.00000+/-0.00000,test_time: 0.02127+/-0.00344), => aucs:0.5556222222222222-0.7064888888888887-0.5640333333333332-0.561-0.5388777777777778, train_times:0-0-0-0-0, test_times:0.015517034789081664-0.024455141264479608-0.022100825887173416-0.024750178412068634-0.019544677576050162, n_comp: -, -, space_sizes: |model_spaces: 28.941-33.659-33.163-32.667-30.683,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.6250+/-0.0199,train_time: 0.00000+/-0.00000,test_time: 0.02133+/-0.00191), => aucs:0.6482333333333334-0.6323666666666666-0.5886666666666667-0.632461111111111-0.6234555555555554, train_times:0-0-0-0-0, test_times:0.021561966475564985-0.02285078223794699-0.017611641180701555-0.022115643415600062-0.022514825710095464, n_comp: -, -, space_sizes: |model_spaces: 32.679-33.175-28.953-31.687-31.687,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, KJL-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.6073+/-0.0343,train_time: 0.00000+/-0.00000,test_time: 0.01955+/-0.00069), => aucs:0.6087222222222224-0.6235222222222221-0.6343777777777777-0.5407666666666666-0.6290444444444445, train_times:0-0-0-0-0, test_times:0.01959052246529609-0.01842686391901225-0.020041889743879437-0.02044857309665531-0.019264826632570474, n_comp: -, -, space_sizes: |model_spaces: 29.688-29.936-29.936-30.435-29.936,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
CTU1|, Nystrom-QS-init_GMM(full), X_train_shape: X_train_shape:(5000-)|(X_val_shape: ), X_test_shape: (600-30), stats(auc: 0.5966+/-0.0329,train_time: 0.00000+/-0.00000,test_time: 0.01962+/-0.00115), => aucs:0.6394444444444446-0.6255944444444446-0.5973555555555556-0.5537055555555557-0.566677777777778, train_times:0-0-0-0-0, test_times:0.01817927750525996-0.020693353842943907-0.01846253053518012-0.01971174080390483-0.021057215053588152, n_comp: -, -, space_sizes: |model_spaces: 30.943-30.447-30.196-30.196-30.196,tot_clusters:0, 0,n_clusters: 0, 0, with params: {}: 
